title,coment,region,price
아이폰12미니 256 풀박스,"아이폰12미니 256 블랙입니다. 

여지껏 잘써오다 15로 업글해서 정리합니다. 
주기적으로 알콜스왑으로 닦고 관리해서 썻구요. 

액정은 항시 보호해써서 깨끗하나 상단한군데랑 하단부는 약찍힘/칠벗겨짐같은 사용감좀있습니다. 

배터리는 초기화전 확인시 80이고,, 혹 거래이후 79이하일경우 만원씩 드리겠습니다. 

내 아이클라우드에서 기기삭제했습니다. 

케이스 4종(정품은 상태D 감안)이랑 강화유리 3매 같이드리니 맘에 드시는걸로 쓰시면 되겠습니다. 

관심있으신분 연락주시면 감사하겠고, 예약보단 빠른거래원합니다. 

의미없지만 풀박(구성품안씀)이라 최대한 새것처럼 해서 드릴게요. 

읽어주셔서 감사합니다.","
        서울 양천구 신정7동
      ","
        285,000원
      "
아이폰12 64 기가 그린 상태깨끗한거 팔아요,"외관깨끗합니다
배터리효율85%입니다
전체적으로상태좋아요
기능정상작동잘돼요 
따로수리없어요
가격조정안해요 네고는불가합니다","
        대구 달서구 월성2동
      ","
        300,000원
      "
침수된 아이폰 12 팝니다,"256g입니다 세탁기에 들어갔다 나와서 전원이 안켜집니다 집사람 쓰던폰인데 부품용으로 판매 합니다
가격은 모르니 문자로 제시 해주세요","
        대구 달성군 다사읍
      ","
        100원
      "
아이폰12프로 256,"아이폰12프로 256 퍼시빅 블루입니다. 
상태는 사진에 보듯이 깨끗합니다. 
액정 이상 없고 지문방지 필름 붙어 있습니다. 
배터리 78
박스는 있는데 충전기는 없습니다. 

아직 안올렸는데 에어팟프로 1세대 있는데 같이 구매하시면 7만원에 드리겠습니다.
상태는 기계 이상없이 작동 잘되는데 생활기스 있는편 입니다. 
제가 놀러 갔다가 아이폰 충전기와 에어팟 충전기를 잃어버려서.. 아이폰 처분합니다. 

아이폰 쓰시는 분은 꼭 에어팟 필수일듯해서요..","
        대전 서구 만년동
      ","
        430,000원
      "
"아이폰12 미니(128기가, 그린, 배터리 성능 99퍼) 팝니다.","아이폰12미니(128기가, 그린, 배터리 성능 99퍼) 판매합니다.

23년 4월에 애플 공식서비스센터에서 리퍼 받은 제품입니다.

서브폰으로 사용했어서 거의 새것입니다.","
        경남 진주시 이현동
      ","
        330,000원
      "
(급처) 아이폰 프로12 팝니당,"세컨폰으로 구매 해서 매우 깨끗합니다. 잔기스 및 하자 없습니다.
디스플레이는 2달전에 사설에서 새걸로 교체했습니다. 배터리 효율은 100프로 입니다.","
        서울 마포구 합정동
      ","
        410,000원
      "
아이폰 12 64GB 완전 새것 같은 우수한 상태,"이 휴대폰은 수리 이력이 없습니다.
모든 부품은 오리지널 애플 부품입니다.
기능상 문제가 전혀 없습니다.
SIM 카드를 삽입하고 바로 사용하시면 됩니다.
큰 스크래치가 없습니다.
이 휴대폰은 오리지널 아이폰이기 때문에 오래 사용할 수 있습니다.

가격 협의 가능합니다. 질문이나 가격 제안이 있으시면 메시지 보내주세요.","
        서울 중구 필동
      ","
        295,000원
      "
아이폰 12 케이스 팔아요,"견주님들 사세요 짱 귀여워요
깨끗한데 폰 바꿔서 팔아용","
        서울 중랑구 면목본동
      ","
        3,000원
      "
아이폰12프로맥스 실리콘 케이스,"아이폰12프로맥스 실리콘 케이스 일괄 판매
정품 아닙니다 두개 만원입니당 

직거래 !","
        서울 광진구 광장동
      ","
        10,000원
      "
아이폰12프로 사생활 보호 필름,휴대폰을 바꿔 필요없어져 판매합니다,"
        대전 동구 용전동
      ","
        3,000원
      "
아이폰12  블루 128g  A급,"A급정상해지폰
선택약정가능
모든기능정상
베터리효능81%
부평역","
        인천 부평구 부평동
      ","
        320,000원
      "
아이폰12프로맥스 솔티페블 투명 케이스,"아이폰12프로맥스 투명 케이스
브랜드 salty pebble 팝업에서 구매하고 받은 케이스로 비매품으로 알고 있습니다 

밑에 키링이나 스트랩 달 수 있게 되어있고 같이 받은 스트랩은 제외하고 케이스만 판매합니다 

미사용 새상품으로 변색없이 깨끗합니다

직거래 !","
        서울 광진구 광장동
      ","
        25,000원
      "
