title,coment,region,price
아이폰 12 128 기가,"아이폰 12 128 기가 입니다
베터리 효율 90% 이구요 어제까지 쓰다가
떨구는바람에 갑자기 셀룰러가 안되서
저렴하게 내놓습니다 와이파이랑 블루투스는 잘되구요 고쳐쓰실분은 고쳐쓰셔도됩니다 액정은
얼마전에 사제로 교체했었구요 왼쪽위에 액정 살짝 들떳는데 쓰는데 아무상관없습니다
외관 깨끗해요",        경기도 시흥시 신천동      ,100000
아이폰 12미니 128GB 판매합니다,"아이폰 12미니 128GB 판매합니다

-베터리 성능 74퍼

-생활 기스 있습니다
(사진 참고 하세요.)

-카메라 이상 없습니다 액정 파손 없습니다

-직거래 희망 합니다.
(가까운 거리면 직접 가져다드립니다.)

-언제든지 연락주세요.
",        서울 성동구 성수1가제1동      ,250000
아이폰 12 프로 128g,기변으로 사용하지 안아 판매합니다. ,        전북 전주시 완산구 서신동      ,320000
아이폰12mini,"아이폰 12mini 64gb 배터리성능 75퍼
색상은 퍼플 입니다
기스 아주 조금 있고 없어요 상태좋아요
연락주세요",        경북 김천시 대신동      ,200000
아이폰 12프로 맥스 256 팝니다,"아이폰 12 프로맥스 256 팝니다.
사진에 보이는 구성품 모두 다 드려요!
케이스는 실리콘 정품 케이스랑 케이스티파이 정품 케이스 
모두 다 드리구요.
케이스를 껴서 사용했던 거라 보시는것과 같이 핸드폰은 새거처럼 아주 깨끗하답니다!
에눌도 가능하니 연락주세요!!! 
쇼핑백은 케이스티파이 쇼핑백에 다 담아 드려요!",        서울 중랑구 신내동      ,650000
아이폰12미니 128기가 74프로 화이트입니다,"아이폰12미니 128기가 화이트입니다
베터리효율은 74프로입니다
외관은 깨끗합니다
카메라 아래 렌즈에 실기스가 있어 가격 내려요
쿨거래시 네고 가능해요",        강원도 원주시 태장2동      ,230000
아이폰12 64기가 배터리77% 팔아용,"아이폰12 64기가 배터리77% 팔아용
테두리와 액정에 생활기스 약간있어용
액정왼쪽 하단에 *흑점* 약간있으나 
사용하시기에 문제없습니다!
사진 필수로 확인하시고
관심있으시면 연락주세요!",        광주 동구 충장동      ,190000
아이폰12 64기가 배터리77% 팔아용,"아이폰12 64기가 배터리77% 팔아용
테두리와 액정에 생활기스 약간있어용
액정왼쪽 하단에 *흑점* 약간있으나 
사용하시기에 문제없습니다!
사진 필수로 확인하시고
관심있으시면 연락주세요!",        광주 동구 금남로1가      ,190000
아이폰12프로 128 77% A급,"-외관 상태 : 테두리가 스테인리스 재질이라 생활기스 있습니다. 찍힘은 없습니다
-액정 상태 : S급 (상시 필름착용)
-카메라 상태 : S급 기능정상
-배터리 : 77프로
🔵구성품:케이블+충전기(새상품), 강화유리필름, 사용하던맥세이프케이스 2개, 귀여운실리콘케이스(새상품) 2개
-안되는 기능없이 모두 정상작동
-사설수리내역없고,3사 모두 개통가능
👫👨🏻‍🤝‍👨🏾가족 단체 기변으로 빠르게 처분합니다
🔴가까운거리 가져다드려요",        전남 목포시 용해동      ,390000
아이폰 12 미니 팔아요(64GB),"아이폰 12 미니 블랙 64GB
생활 기스 조금 있는 정도고 상태 양호합니다
배터리 성능 70%대 입니다.",        충남 홍성군 홍성읍      ,250000
아이폰12 팝니다,"아니폰12 64기가 입니다
배터리효율 84%네요
가까운곳 배달 갑니다
생활기스 있어요 액정 아주 깨끗 합니다",        경기도 평택시 청북읍      ,300000
아이폰12미니 256기가,"모델명 아이폰12미니 쌈무
구성품 본체
배터리 23년3월 교환(사설)
광각카메라 이상으로 23년5월 교환(사설)",        경남 김해시 율하동      ,300000
z플립5민트256. 아이폰12프로맥스나 아이폰13프로 교환하실분,z플립5민트256. 아이폰12프로맥스나 아이폰13프로 교환하실분 연락주세요,        대구 동구 안심1동      ,12384
아이폰12pro,"아이폰12프로 본품 팔아요

배터리성능 85프로
사설 수리이력 없습니다.

자세한 상태는 사진 확인부탁드립니다^^",        충북 충주시 목행.용탄동      ,450000
"팝니다~♡) 아이폰12미니 128G 배터리성능73% 액정 생활기스, 테두리흠집약간","팝니다~♡) 아이폰12미니 128G 배터리성능73% 액정 생활기스, 테두리흠집약간
약간의 생활기스 및 흠집 빼면 다른 하자 없습니다.
성능문제 전혀 없는 공기계입니다.
사용하시는데 문제 없으세요~~~
문의주세요.♡",        광주 동구 충장로1가      ,220000
👍아이폰12미니 / 아이폰13미니 처분합니다,"👍아이폰12미니 / 아이폰13미니 처분합니다

아이폰12미니 퍼플(27만)
128기가 
배터리 84%
전체적으로 깔끔하나 약한 생활기스 2개정도 있어요 

아이폰13미니 핑크(41먀)
128기가 
배터리 89%
전체적으로 깔끔하나 약한 생활기스 2개정도 있어요

",        경기도 파주시 목동동      ,270000
아이폰12프로 128 블루 배터리 78%,".아이폰 12프로 128G 블루팝니다
케이스 필름 붙히고 사용해서 외관 액정은 깨끗하며  배터리 성능 78%입니다 배터리때문에 시세보다 싸게판매합니다 구매하시면 배터리만 따로 교체해서 사용하시면 새폰입니다
기기만 판매합니다
정상해지된폰이라 걱정안하셔도됩니다 알뜰폰 선택약정할인 다 가능합니다
홍대입구역 9번출구앞에서만 직거래합니다
가격내린거라 에누리 안됩니다
진짜 구매하실분만 연락주세요.",        서울 마포구 동교동      ,400000
💕아이폰12미니 / 아이폰13미니 처분합니다,"아이폰12미니 / 아이폰13미니 처분합니다

아이폰12미니 퍼플(27만)
128기가 
배터리 84%
전체적으로 깔끔하나 약한 생활기스 2개정도 있어요 

아이폰13미니 핑크(41만)
128기가 
배터리 89%
전체적으로 깔끔하나 약한 생활기스 2개정도 있어요",        서울 강서구 방화동      ,270000
아이폰12미니 구합니다,ios버전 16으로 구합니다,        인천 연수구 송도4동      ,200000
아이폰 12 화이트 128GB,"아이폰 12 128GB 화이트 판매 
자급제라 약정 X
배터리 효율 86% 
외관 잔기스 찍힘 등 확인되지 않음 
직거래 선호 
기타 문의 메세지 부탁드립니다",        인천 남동구 구월1동      ,390000
아이폰12미니 128gb,"액정 사설수리했습니다 
페이스아이디잘됩니다
연락주세용",        경기도 고양시 덕양구 화정2동      ,200000
아이폰 12프로 128 팝니다,"아이폰 12프로 128기가
퍼시픽블루입니다
잔기스 하나 없구요 배터리 성능 77프로입니다",        울산 남구 신정4동      ,400000
아이폰12미니 256GB,"아이폰12미니 256GB 블랙색상입니다

본체와 케이스들 구성입니다.

구매하실 때 초기화 해서 드릴게요",        경북 포항시 북구 환호동      ,320000
