data_pid,location,price,time,title,month,brand,series,model,storage,coment
,        전북 전주시 완산구 삼천동1가      ,250000,,화이트아이폰11 (64기가 배터리81프로),,애플,아이폰 11,pro,64,"생활기스나 깨짐은 있으나 심하지않고 사용에 이상은 없고 새거처럼 잘되니 팝니다 배터리 성능81
64기가 구여 영락주세용
에눌가능"
,        서울 양천구 신정동      ,300000,,아이폰 11프로 256gb 스페이스그레이,,애플,아이폰 11,pro,256,"아이폰 11프로 256GB
액정 공식 AS 1회, 공식 배터리교체, 사설 액정수리 1회
배터리 87%
필름 케이스 사용으로  상태좋고, 흠집, 기스 거의 없음. 
"
,        광주 북구 매곡동      ,200000,,아이폰 11 64gb,,애플,아이폰 11,regular,64,"배터리 성능 71 
찍힘 및 기스 사진 확인하시면 됩니다
카메라 전면후면 모두 정상작동하고 
충전단자 고장으로 무선충전기로만 충전가능합니다
단자 수리 사설업체 5만원이면 가능하다고 들었습니다
유심꼽고 바로 사용 가능합니다
가까우면 가져다 드리겠습니다"
,        서울 동작구 상도제1동      ,519000,,아이폰 11프로 맥스,,애플,아이폰 11,pro max,512,"용량은 512기가고 거의 쌔거입니다 화면 깨진거는 액정이고 옆면에 흠집하나 없습니다 정말 깨끗해요
베터리는 83퍼입니다"
,        서울 종로구 종로1가      ,330000,,아이폰 11프로 256기가 무음카메라,,애플,아이폰 11,pro,256,"아이폰 11프로 256기가 입니다 :) 

무음카메라에요! 

배터리는 81프로입니다
사진 자세히 올려놨으니 봐주셔요
기기단품입니다!

*중고거래 특성상 교환 환불 불가능합니다
*매너있는거래해요 😊"
,        인천 서구 청라3동      ,400000,,아이폰 11 pro 화이트 256기가 크트,,애플,아이폰 11,pro,256,배터리성능 100% 팔아요
,        대구 달성군 유가읍      ,380000,,아이폰11프로(256g)(a급),,애플,아이폰 11,pro,256,"액정깨끗합니다
테두리생활기스 한곳
깨끗합니다
🔋 배터리93%
전통신사 사용가능"
,        경기도 남양주시 다산동      ,200000,,아이폰11 64g,,애플,아이폰 11,regular,64,"배터리효율 74
외관은 나름 깨끗하게 사용했습니다!
직접 확인하시고 구매하세요!"
,        충남 천안시 서북구 불당동      ,370000,,아이폰 11 128g 리퍼 새제품 배터리 100%,,애플,아이폰 11,regular,128,"아이폰 11 128g 리퍼 새제품 배터리 100%

67만원 리퍼 받았습니다

케이스 서비스로 드립니다"
,        대전 유성구 전민동      ,200000,,아이폰11 64gb,,애플,아이폰 11,regular,64,"배터리성능 76%입니다
기스나 깨진부분도 없습니다"
,        서울 은평구 구산동      ,350000,,아이폰 11pro 256gb 스페이스 그레이,,애플,아이폰 11,pro,256,"색상 : 스페이스 그레이
용량 : 256GB
상태 : 공기계/새 상품급
배터리 성능 : 83%
구성 : 본체, 케이블1,실리콘 케이스

FACE ID, 카메라 등 모든 기능 이상 없고 구매하자마자 케이스/필름 붙이고 사용해서
깨끗해요.

일과시간은 구파발역 스타벅스 앞
18시이후는 구산역 인근 직거래 선호합니다.
좋은 거래 기대해봅니다."
,        인천 남동구 구월동      ,420000,,아이폰11프로 256기가 실버 팝니다,,애플,아이폰 11,pro,256,"네고문의는 안받습니다 

액정 깨끗합니다
뒷면 깨끗합니다
테두리 찍힘없고 티안나는
사용감 살짝 있습니다

배터리 정품으로 수리내역있습니다
배터리 짱짱 100프로입니다
구성품없고 핸드폰만 있습니다

중고폰 특성상 교환X 환불 X

구월2동 거래합니다 "
,        경기도 수원시 장안구 이목동      ,350000,,아이폰 11 pro 256gb,,애플,아이폰 11,pro,256,"⭐️아이폰 11 Pro 팝니다.⭐️

- 소유자: 제 개인 폰이었고, 오래 사용하긴 했지만 외관에는 기스 없고, 깨끗하게 사용한 편입니다. 현재 초기화 시켜놓을 상태라 유심 꽂고 바로 사용하실 수 있습니다.

- 배터리: 크게 불편하시지 않으면 바로 사용하셔도 되는데, 배터리는 한 번 교체해주시면 좋을 것 같습니다.

- 이력: 전면 액정에 멍이 있있어서 화면을 사설에서 수리받은 이력이 있습니다. 

❗️그래서 올려드린 사진에서와 같이 “알 수 없는 디스플레이”라고 뜹니다. 그러나
사용하시는데 지장은 전혀 없습니다. 혹 신경이 쓰이시면 애플 서비스센터에서 가셔서 재수리 받으시면 되는데, 액정이 깨졌거나 문제가 생겼을 경우에 가시는 게 돈이 덜 아까우실 것 같습니다.

- 보호필름/케이스: 현재 사진으로 확인하실 수 있듯이 강화유리 부착해둔 상태이며, 투명 젤 케이스에 껴둔 상태입니다. 다이소에서 구매한 강화 유리(새 것)도 하나 드립니다.

- 풀박여부: 박스와 이어폰(새 것)은 샀을 때 그대로이며, 충전선은 새로 구입하셔야 합니다.

- 거래: 찾아오시거나 착불 택배로도 가능합니다."
,        경기도 안산시 단원구 와동      ,350000,,아이폰11 pro max,,애플,아이폰 11,pro max,64,상태는 되게 좋습니다. 밧데리 iPhone 서비스센터 에서 바꿨습니다. 많이 연락 주세요. 64기가 입니다.
,        강원도 강릉시 교동      ,250000,,아이폰11 256기가 80%,,애플,아이폰 11,regular,256,"액정 위쪽에 살짝 기스 있고 모서리 살짝 긁힘 외에 깨끗합니다
배터리성능 80%"
,        서울 영등포구 양평제1동      ,300000,,아이폰11프로 256기가 스페이스 그레이,,애플,아이폰 11,pro,256,"기기변경으로 팝니다
아이폰11프로 256 스페이스그레이 입니다
배터리 69%

공식A/S, 사설수리 이력 없습니다
케이스,보호필름 항시 착용하여 화면 기스, 깨지거나 모서리 찍힘없습니다 
 박스랑 이어폰 새거드려요 충전기는x 
교환x환불x

직거래만 가능하고 양평역에서 하겠습니다"
,        경기도 용인시 기흥구 구성동      ,250000,,아이폰11 화이트 128기가,,애플,아이폰 11,regular,128,"아이폰 11 128기가 화이트 색상입니다
배터리 효율:74%

액정,큰기스 없이 상태 좋으며 아주 작은 잔기스 2군데 정도 있습니다(액정쪽 깨짐은 필름입니다) 
사진 참고 부탁드려요 

다만, 후면 카메라 초점이 덜 잡힙니다
(전면 카메라는 이상 없습니다)
•쿨거시 에눌 가능"
,        대구 남구 대명9동      ,350000,,아이폰11프로맥스 팝니다,,애플,아이폰 11,pro max,0,안녕하세요 상태 깨끗합니다
,        경기도 파주시 야당동      ,250000,,아이폰11 128 민트,,애플,아이폰 11,regular,128,"액정 신품으로 교체했습니다.
외관등 특이사항 없습니다.
감사합니다."
,        대전 유성구 용계동      ,230000,,아이폰11pro 64gb 미드나잇그린,,애플,아이폰 11,pro,64,"액정이나 뒷판/ 카메라 깨짐 없구요,
테두리는 생활기스 찍힘 있는데 깨끗하다 하실거에요

배터리성능76% 남았구요

카메라나 얼굴인식 터치 등 작동이상 없습니다

정상해지, 초기화 완료"
,        제주 제주시 연동      ,350000,,아이폰11프로 256기가 팝니다,,애플,아이폰 11,pro,256,"상태 아주 깨끗합니다(하단에 미세한 스크레치 하나)

배터리 교체했는데 ios버전이 눞아서 폰에는 79%로 뜨지만 컴퓨터에 연결하면 100%뜹니다. 사진 참고하세요."
,        인천 남동구 논현고잔동      ,460000,,아이폰11프로맥스 256gb 그래파이트,,애플,아이폰 11,pro max,256,"아이폰11프로맥스 256gb 그래파이트입니다
생활기스 외 상태 좋습니다
배터리 교체해서 100% 이고
(디스플레이도 애플공홈 정품으로 교체했습니다)

전반적인 상태 좋습니다

기기와 케이블 케이스 같이 드려요"
,        강원도 속초시 조양동      ,250000,,아이폰 11 256기가 80%,,애플,아이폰 11,regular,256,"액정 위쪽에 살짝 기스 있고 모서리 살짝 긁힘 외에 깨끗합니다
배터리성능 80%"
,        경북 포항시 남구 송도동      ,280000,,아이폰11pro,,애플,아이폰 11,pro,256,"아이폰 11프로 256기가 블랙입니다. 배터리 효율은 71퍼에요
상단부분 찍힘 자국있구요 액정 중앙쪽 기스 살짝 있습니다 필름 끼면 잘 안보이더라구요!
카메라는 필름을 사용해서 잘 작동돼요.
세번째 사진 보시면 액정 미세하게 들어가있어요
편하게 연락주세요~
빠른 구매순으로 판매하겠습니다~"
,        서울 구로구 천왕동      ,300000,,아이폰 11 프로 256g,,애플,아이폰 11,pro,256,"찍힘이나 기스없이 깨끗합니다.
긴말 안할께요. 갤럭시로 갈아타고자 판매합니다"
,        경기도 연천군 전곡읍      ,430000,,아이폰11pro max 256g 골드 색상,,애플,아이폰 11,pro max,256,"22년도에 구매했고 배터리는 77%입니다 15로 변경하면서 판매합니다
전면 유리 아주 살짝 찍힘 외에는 파손 부위 없이 깨끗하게 썼어요 충전기는 따로 없고 케이스 여러개 구매했는데 같이 드릴게요 이번이 15로 바꿔서 안 맞네요.."
,        경기도 시흥시 신천동      ,180000,,아이폰 11 128 or 64 18로 구해요,,애플,아이폰 11,regular,128,"저랑 동네 가까우셔서 직거래 또는 퀵배 가능 하신 분만와주세요 (퀵배는 제가 부담합니다)

배터리 오래가면 좋겠어요
앞면만 멀쩡하면 문제 없어요
그렇다고 뒷판이 너무 박살나있으면 곤란해요ㅠㅠ"
,        서울 도봉구 창동      ,400000,,아이폰 11pro 그린 256 팝니다.,,애플,아이폰 11,pro,256,"아이폰 11pro 그린 256 팝니다.
밧데리 성능 76% 입니다 케이스랑 액정보호필름 붙여서 기스는 없습니다 처음 살때 받았던 구성품 충전기 유선이어폰 충전젠더 모두 있습니다 부속품은 미사용제품입니다"
,        경기도 성남시 분당구 백현동      ,530000,,아이폰 11 프로맥스 256g 스페이스 그레이,,애플,아이폰 11,pro max,256,"아이폰 11 프로맥스 256g 스페이스 그레이
배터리 90% 
22년5월 자급제구매 세컨폰으로 사용

항상 강화유리와 보호케이스 사용해서 
깨끗하게 관리했습니다 

액정,테두리, 뒤판 특S급
구성품은 박스셋, 쓸만한 케이스 두개"
,        경북 경주시 동천동      ,250000,,아이폰11pro,,애플,아이폰 11,pro,256,"아이폰 11프로 256기가 블랙입니다. 배터리 효율은 71퍼에요
상단부분 찍힘 자국있구요 액정 중앙쪽 기스 살짝 있습니다 필름 끼면 잘 안보이더라구요!
카메라는 필름을 사용해서 잘 작동돼요.
세번째 사진 보시면 액정 미세하게 들어가있어요
제가 직접 가져다드릴 수 있으니 편하게 연락주세요~
빠른 구매순으로 판매하겠습니다~"
,        경북 경산시 진량읍      ,230000,,아이폰11프로 64 팝미다,,애플,아이폰 11,pro,64,"뒤에 모서리 조금 깨짐
다른건 이상무"
,        경기도 성남시 분당구 서현동      ,480000,,아이폰11 프로맥스 256 스페이스그레이 구성품미사용,,애플,아이폰 11,pro max,256,"안녕하세요.
아이폰11 프로맥스 256GB 스페이스그레이색상입니다.
와이프가 항상 유리필름 케이스 착용해서 사용했던거라 매우 새것같습니다.
액정, 테두리 실기스도 없고
뒷판에 케이스자국? 미세하게만 있습니다.
2년정도 사용했고 작년 9월에 폰바꾸면서 보관만하고있다가 이제서야 올립니다.
박스풀세트로 구성품은 아예 미사용입니다.
추가로 케이스 3개도 같이드립니다.
주중 낮 구로디지털단지역, 퇴근시간이나 주말엔 분당 거래 가능합니다.
궁금하신건 연락주세요~~"
,        경기도 하남시 신장동      ,200000,,아이폰11 64g 퍼플 팝니다.,,애플,아이폰 11,regular,64,"깔끔한 편이며 디테일한 사용감은 사진으로 확인해주시구요.
기계 단품이며 초기화 진행해뒀습니다.
기기 작동 다 이상없고 배터리 80% 성능입니다.
자세히 봐야 보이는 미세한 잔기스는 존재합니다. 

택거시
일반택배 + 4000
반값택배 + 2200"
,        대구 북구 산격2동      ,540000,,아이폰 11프로 공기계 512gb 100%,,애플,아이폰 11,pro,512,"아이폰 11프로 512GB 미드나잇 그린 효율 100%

세컨폰 용도로써서 사용감이 많이 없습니다.

정상해지 후 공장초기화 진행 완료.

공식 수리 및 사설 수리 이력 X

충전, 페이스 아이디, 카메라 등 모든 기능 정상 작동

전면, 후면, 측면 / 찍힘, 긁힘 X, 케이스 함께 사용

배터리 효율 100퍼센트 (사진 참조)

박스 포함, 충전기&케이블 미포함

만나서 확인 후 구매하시면 됩니다.
네고 문의에 답장하지 않습니다. 
현장 네고 요구시 거래하지 않습니다.

중고거래 특성상 교환 / 환불 불가합니다."
,        부산 영도구 동삼동      ,250000,,아이폰 11 64기가,,애플,아이폰 11,regular,64,"액정, 테두리 찍힘 있음
배터리 81%
기능, 카메라 정상
사진 참고 부탁드립니다
직거래 바랍니다
쿨거래시 만원 네고해드립니다"
,        경기도 성남시 분당구 서현동      ,200000,,깨끗하게 쓴 아이폰11 퍼플 64gb,,애플,아이폰 11,regular,64,"아이폰 11 퍼플 64G

-깨끗하게 사용한 편이라 아주 약간의 윗쪽면 기스만 있습니다
-버튼, 터치, 화면, 카메라 등 기기상의 문제 없습니다
-배터리 성능 83%입니다
-투명케이스 끼워놓은 상태입니다
-충전기,박스 x"
,        부산 기장군 정관읍      ,220000,,아이폰 11 레드 64gb,,애플,아이폰 11,regular,64,"생활기스 있고 나머진 액정에 필름을 안하고 있어 잔기스 있는게 다인데 쓸땐 전혀 거슬리지 않아요 
화면에 빛번짐이 살짝잇는데 엄청 밝은 흰화면에서만 티가 나고 사진찍은뒤 결과물엔 아무 영향안가요

64기가 이며 배터리 76퍼입니다
전 사진촬영용으로 사용햇어요"
,        경기도 남양주시 오남읍      ,75000,,아이폰11부품용,,애플,아이폰 11,regular,0,"에누리 해드릴게요 남자친구가 술먹고 폰 아작냈습니다
화면 거의다 Lcd나갔습니다"
,        경기도 포천시 선단동      ,320000,,아이폰 11프로 256 a급,,애플,아이폰 11,pro,256,"상태 깨끗하며 밧데리는 작년 4월 일산 튜바에서 교체 했습니다.

외관 깨끗하며 액정 기스 업습니다.

모든 기능 이상무.

폰, 케이스 구성입니다.


단점.

하단부 픽셀 깨짐이 보이나 실사용시 거슬리지 않으며 커지지 않습니다.

선단동 스타벅스 주차장 직거래.

네고는 사양합니다."
,        경기도 시흥시 죽율동      ,170000,,아이폰11 64gb 팝니다,,애플,아이폰 11,regular,64,"이번에 핸드폰을 바꾸면서 이폰이 필요가 없어져서 팝니다 아이폰 11이구요 액정에는 문제가 하나없고 뒤에도 멀쩡합니다 하지만 모서리쪽에 찍힘이 사진에 보인것처럼 살짝있습니다 그래도 케이스 끼면 새거입니다
핸드폰 구매하시면 충전기단자,케이블,케이스2개 다 드립니다 액정은 혹시몰라서 필름 하나 붙혀드렸습니다 구매하실분은 연락주세요."
,        경기도 수원시 장안구 율전동      ,220000,,아이폰11 화이트 64g,,애플,아이폰 11,regular,64,"구매한지 3년정도 된거같고 배터리 성능은 사진 첨부 해놨습니다! 케이스도 더 있어서 드릴수있어요

맘편히 연락주세요 하자는 사진 올려놨습니다!

충전기 제외 모두 있습니다"
,        인천 미추홀구 주안4동      ,340000,,아이폰 11프로 64g 스페이스그레이,,애플,아이폰 11,pro,64,"- 색상 : 스페이스그레이
- 배터리 사용량 : 78% or 77%
- 찍힘 x 기스 x
- 수리 이력 x
- 박스와 본체구성(케이블없어요)

업체아니고 개인입니다. 수리이력이 없습니다.
기계 사용하면서 케이스 벗긴적이 없어 찍힘 전혀 없습니다. 십정공원 or 간석홈플 직거래원합니다. 쓰는동안 잘사용했습니다. 궁금한 사항은 톡주세요."
,        대전 대덕구 송촌동      ,150000,,아이폰11 레드,,애플,아이폰 11,regular,0,액정 손상 있습니다
,        서울 양천구 목4동      ,330000,,아이폰11프로 256gb 83%,,애플,아이폰 11,pro,256,"페이스아이디 O
카메라 O
사설수리 X
흠집, 외관상 하자 X

휴대폰 바꾸면서 내놓습니다

구성품은 박스에 기기단품입니다

추가금 3.5만원 주시면 구성품인 이어팟 새상품, 충전기 충전케이블 드립니다"
,        충남 천안시 서북구 두정동      ,280000,,아이폰 11 128gb 레드 팝니다,,애플,아이폰 11,regular,128,"배터리 성능 83%
기스 많이 없이 깨끗합니다"
,        인천 서구 청라3동      ,260000,,에어팟 프로2 미개봉 팝니다 c타입 중고 아이폰 프로 11이상 기기랑도 교환 가능,,애플,아이폰 11,pro,0,"산지 얼마 안된 따끈따끈한 제품입니다. 사진에서 나온것처럼 비닐도 안뜯은 미개봉 상품입니다.  아이폰 11 프로 기종이상이랑  교환도 하니 연락주세요
액정 파손은 안받습니다 내고 x"
,        경기도 의정부시 호원1동      ,20000,,아이폰 11 목각폰,,애플,아이폰 11,regular,0,"폰 안내고 싶을때 저걸로 내면 됩니다 
작동안되는 모형폰 입니다 무계 똑같고 소리 버튼 다 작동됩니다"
,        대구 수성구 만촌3동      ,360000,,아이폰11프로 256(s급),,애플,아이폰 11,pro,256,"아이폰 11프로 256 입니다.
외부기스 하나없이 아주 깨끗하게 사용했어요"
,        전북 전주시 덕진구 만성동      ,200000,,아이폰11 128g 팔아요,,애플,아이폰 11,regular,128,"1. 품명: 아이폰11 128g 
2. 색상: 블랙
3. 특이사항: 페이스 아이디 안됨, 배터리 89%
                     , 사진 상 보이는 외관 기스 외 없음"
,        서울 강동구 암사제1동      ,160000,,아이폰11,,애플,아이폰 11,regular,0,"액정 깨지고 한곳은 없고 깨끗하게 사용했으나 페이스 인식이 문제 있고 디스플레이가 정품이 아닙니다 
액정필름 씌워져있는데
새것 하나 더 드릴게요"
,        경기도 포천시 자작동      ,400000,,아이폰 11 128기 화이트,,애플,아이폰 11,regular,128,"전체적 깨끗하고 깔끔해요
옆에 까짐 부분 있고
수리 이력 없음
배터리 선능최대 69%
깨끗하게 사용했습니다
구매후 환불 반품 불가합니다
에놀 가능합니다"
,        서울 도봉구 쌍문동      ,500000,,아이폰 11por max 512g 스페이스 그레이 이번주 세일 50,,애플,아이폰 11,pro max,512,"아이폰 11pro max 
스페이스 그레이
512g
배터리 75%  
*사설에서 바대리 교체시 65000원 상담 받음*
4년사용 수리내역 x 
마지막 사진 두장 아래쪽 살짝 찍힌거 말고 없음
상태 거의 S급 
내고 불가
직거래선호 보고사세요 !
"
,        경남 진주시 옥봉동      ,300000,,아이폰11 128g !!a급상품!!,,애플,아이폰 11,regular,128,"아이폰11.  2022리패키징 상품입니다
정상해지
배터리성능 85%
충전단자 옆에 살~짝 흠집이 있는 관계로 가격다운해서 올려요~^^"
,        경남 통영시 광도면      ,300000,,아이폰 11pro,,애플,아이폰 11,pro,64,"📱아이폰 11 pro 64gb s급 판매📱
 (미드나잇 그린)

항상 케이스+강화유리 부착해서 사용하였고
여분 필름 구입하여 애지중지했었습니다.

외관상 깨짐이나 하자 일체 없습니다 .

메모리 용량이 작아 휴대폰을 바꿔 내놓게 된거니 참고해주세요.

배터리 성능이 73%입니다."
,        경기도 용인시 수지구 상현동      ,290000,,아이폰11프로 256g 판매,,애플,아이폰 11,pro,256,"사진상 액정왼쪽 눈에 잘 안띄는 실기스 하나 제일 상단 카메라렌즈 실기스 하나 보여요
그외 깔끔한편 기능이상없어요
배터리효율 72%
네고 죄송합니다 안팔리면 차츰 내릴게요"
,        경기도 시흥시 대야동      ,340000,,아이폰 11프로 256 화이트,,애플,아이폰 11,pro,256,"공기계 상태입니다
케이스 사용 계속해서 찍힘은 없으나
케이스 자국이 사이드부분들에 있습니다"
,        서울 강남구 대치2동      ,300000,,아이폰 11프로 64g 스페이스그레이,,애플,아이폰 11,pro,64,"안녕하세요? 아이폰 11프로 64기가 스페이스그레이 입니다
사진으로 보신바와같이 케이스 및 부속품 다 있구요 상태도 너무너무 깨끗합니다 배터리는 시간이 지난 관계로 어쩔수없이 77프로입니다 직거래 원합니다"
,        광주 북구 동림동      ,320000,,아이폰11프로 256 그린 판매합니다~!,,애플,아이폰 11,pro,256,"잔상없고 사설수리내역 없고 페이스아이디,카메라 모든기능 정상작동합니다.
항상 케이스,필름 끼고 조심히 사용해서 그런지 화면,카메라 기스 없습니다.
배터리 효율은 78퍼이며 완충하면 하루 넘게 썼습니다,풀박스입니다.
상태,시세에 비해 저렴하게 넘깁니다."
,        광주 남구 봉선1동      ,320000,,아이폰11프로 256 그린 판매합니다~!,,애플,아이폰 11,pro,256,"잔상없고 사설수리내역 없고 페이스아이디,카메라 모든기능 정상작동합니다.
항상 케이스,필름 끼고 조심히 사용해서 그런지 화면,카메라 기스 없습니다.
배터리 효율은 78퍼이며 완충하면 하루 넘게 썼습니다,풀박스입니다.
상태,시세에 비해 저렴하게 넘깁니다."
,        대구 달서구 진천동      ,330000,,아이폰11 64기가,,애플,아이폰 11,regular,64,"상태A
공기계로 사용할려고 샇는데 안써서 팔아요. 사놓고 한번도 사용 안했습니다. "
,        충남 논산시 취암동      ,230000,,아이폰11,,애플,아이폰 11,regular,0,"핸드폰 바꾸게되서 판매
배터리사양 76퍼
상태좋아요 
화면 깨진거아님 
필름이 깨진거에요
쿨거시 20만원에 판매"
,        경기도 시흥시 죽율동      ,170000,,아이폰 11 64gb 팝니다,,애플,아이폰 11,regular,64,"이번에 핸드폰을 바꾸면서 이폰이 필요가 없어져서 팝니다 아이폰 11이구요 액정에는 문제가 하나없고 뒤에도 멀쩡합니다 하지만 모서리쪽에 찍힘이 사진에 보인것처럼 살짝있습니다 그래도 케이스 끼면 새거입니다
핸드폰 구매하시면 충전기단자,케이블,케이스2개 다 드립니다 액정은 혹시몰라서 필름 하나 붙혀드렸습니다 구매하실분은 연락주세요."
,        서울 관악구 은천동      ,300000,,아이폰 11 128기가 a+급 팝니다,,애플,아이폰 11,regular,128,"모델명 : 아이폰 11
용량 : 128
배터리 잔량 : 82%
페이스 아이디 : o
잔기스 : X

메인으로 사용하다가 폰 바꾸고 그냥 서브폰으로 사용하려는데 생각보다 잘 안 사용하게 돼서 팝니다. 정말 기스 하나 없이 깨끗하게 사용했습니다! 그래서 정말 팔기 아까울 정도예요!

구성은 본체 하나입니다 :)"
,        경남 창원시 마산합포구 산호동      ,450000,,아이폰11 프로맥스 256 풀박스 상태 좋음니다 .,,애플,아이폰 11,pro max,256,안녕하세요. 아이폰11프로맥스256풀박스상태A급 습니다. 한번수리없고 . 많이사용안했으서 배터리 83%. 배터리도 교재안하고 . 액정. 카매라. 정상합니다. 필요신분열낙주세요.
,        대구 동구 신암5동      ,250000,,아이폰 11 화이트 128기가 (페이스 아이디❌),,애플,아이폰 11,regular,128,"아이폰 11 화이트 128기가
액정필름 카메라필름 새걸로 갈았습니다
찍힘 등은 사진상 보이는 그대로니 확인해주시구요
카메라필름 1개 더 드리고 투명케이스도 드립니다
배터리 성능 77퍼 
페이스 아이디 ❌ 페이스 아이디 안돼요 ~ 
박스 있고 충전기도 드리겠습니다
직거래는 동구청역 근처에서 가능합니다"
,        경기도 평택시 고덕동      ,420000,,아이폰11 프로 256기가 s급,,애플,아이폰 11,pro,256,"구매한지는 좀 되었는데 집에 보관하고 있던 아이폰11프로 256기가 판매합니다
사진에서 보시는것과 같이 기스없는 S급입니다.  
실사용하면서 케이스며 강화유리며 관리 잘하고 사용해서 그런지 상태가 아주 좋습니다.  
배터리 성능 89%입니다. 
강화유리 두장이랑 젤리케이스 같이 드릴께요. 충전기 빠진 풀박스입니다. 

직거래는 고덕안에서 하겠습니다."
,        울산 동구 방어동      ,270000,,아이폰 11프로판매합니다 64g,,애플,아이폰 11,pro,64,"배터리성능69프로
찍힘,액정기스 없습니다
사설수리이력x
기기단품입니다
문현고등학교앞에서 거래합니다"
,        서울 관악구 보라매동      ,340000,,아이폰 11프로 256 골드,,애플,아이폰 11,pro,256,"아이폰 11프로 256 골드
구매 후 바로 케이스 및 필름 사용으로 잔기스 거의 없음.(사진 확인)
배터리 성능 최대치 79%
구성품X 본품만 있음."
,        전북 전주시 완산구 평화동3가      ,220000,,아이폰11 64g 화이트 팝니다,,애플,아이폰 11,regular,64,"생활기스외 찍힘 없음
케이스에 잘보관하여 사용함
풀박스 충전케이블은 1회사용
배터리 교체(사설) 90%
액정보호필름도(새거) + 정품 케이블 c to 라이트닝 같이 드립니다"
,        경기도 파주시 야당동      ,320000,,아이폰 11프로 256,,애플,아이폰 11,pro,256,"상태 깨끗하며 밧데리는 일산 튜바에서 작년 4월에 교체.

용량은 256이며 모든기능 이상무.

단점.

액정 왼쪽 하단부 미세한 픽셀 나갔으나 거의 보이지 않습니다.

액정은 강화유리 붙여 사용해 무기스.

폰. 케이스 구성.

한빛마을 7단지 직거래.

네고는 사양합니다."
,        경기도 평택시 진위면      ,225000,,아이폰 11,,애플,아이폰 11,regular,64,"전,후,측면 외관 잔기스 없이 깨끗하고요
64gb
베터리 성능 75%입니다.

공장초기화 3번 깨끗하게 돌려놨습니다."
,        인천 남동구 구월4동      ,330000,,아이폰11프로 256,,애플,아이폰 11,pro,256,"액정 및 배터리 어제 교환햇습니다
알수없는 부품 뜨기는하는데 페이스 아이디 및 전부 정상작동 합니다
기기는 그레이색이긴하나 뒷판 화이트 부착해놧습니다"
,        서울 성북구 길음제2동      ,250000,,아이폰 11 128g 화이트,,애플,아이폰 11,regular,128,"아이폰 11 128G 화이트 입니다
배터리 1년반전에 애플스토어 가로수길에서 한번 교체 했어요
최대한 상세하게 사진 찍었으니 참고 부탁드립니다"
,        경기도 양주시 덕정동      ,180000,,아이폰11 64g 화이트,,애플,아이폰 11,regular,64,"사진 보이는 상태에요
액정 ( 사설 수리내역있음)
배터리 성능70%
기능적하자없음

서브폰 사용했음"
,        전남 여수시 문수동      ,270000,,아이폰11 pro  64기가 실버 판매합니다,,애플,아이폰 11,pro,64,"아이폰 11 프로 64G 실버 화이트 판매합니다
테두리에 생활기스는 있지만 많이 심하지는 않아요
액정상단에 약간의기스는 있습니다
사진 참고 해주시면 됩니다 
배터리 성능은 73프로 이고요
다른 하자 없고 기능상에 하자도 없습니다
구성품 없는 박스도 필요하시면 같이 드려요.
정상해지 완료 됐습니다 
환불불가입니다 "
,        인천 연수구 송도동      ,300000,,아이폰 11 128기가 판매합니다🤍,,애플,아이폰 11,regular,128,"🧚🏻‍♂️아이폰 11 퍼플 색상 128G 입니다🧚🏻‍♂️

상태 : 상태 양호! A급 입니당 찍힘 하나 있어요🥹
문의 주시면 사진 보여드리겠습니당
근데 하단에 작게 찍힘 있어서 보이지도 않아유

⭐️배터리 : 78%⭐️
구성품 : 핸드폰 + 케이스 2개

방금까지 제가 사용하던 아이폰 11 아이폰 15으로 바꾸면서 당근에 올려용~~ 액정 깨짐도 없고 뒷면도 아주아주 깨끗해요! 케이스 2개까지 덤으로 드립니다>_< 케이스도 2마넌씩 주고 샀어욤 

힐스테이트레이크2차 주변 직거래 원해요!
택배 원하실 경우 선입금 받아용~~"
,        전북 익산시 동산동      ,260000,,아이폰11pro 64기가 그린,,애플,아이폰 11,pro,64,"11프로. 64기가 그린
🔋 67프로 성능치 (사용할 만 합니다.)

구성품 박스. 폰. 정품가죽케이스. 필름. 투명케이스
기변으로 판매합니다
"
,        경기도 의정부시 산곡동      ,300000,,아이폰11 라벤더 64기가,,애플,아이폰 11,regular,64,"아이폰11 64기가 라벤더
정상해지 초기화완료
특이사항없음 깨끗"
,        서울 강서구 화곡제1동      ,40000,,아이폰11 프로 구성품(휴대폰x),,애플,아이폰 11,pro,0,"아이폰11 프로 휴대폰 없는 풀박스 판매합니다. 
모든 구성품 미사용 새제품입니다. 
휴대폰 빠진 풀박스 구성입니다."
,        충남 아산시 음봉면      ,200000,,"아이폰 11, 64기가 판매합니다",,애플,아이폰 11,regular,64,"구매하자마자 앞,뒤 필름을 붙이고 케이스를 늘 끼고 다녀서 기스는 거의
없어요~^^
밧데리 77%
케이스 원하시면 드립니다
박스는 아이폰 12박스가 있는데 원하시면 드립니다.
집 근처에거 직거래 원해요( 사정에 따라 협의)"
,        경기도 군포시 금정동      ,270000,,아이폰 11프로 64기가,,애플,아이폰 11,pro,64,"아이폰 11프로 64기가 팝니다!

액정 안깨졌고 사용 잘됩니다.
카메라 전방 후방 다 괜찮구요 
사진상 밑에 부분만 살짝 파손되어있구요
사용에는 지장 없습니다.

배터리 성능 76퍼이고
현재는 포멧한 상태입니다.

직거래는 처갓집 금정점 앞에서 합니다!"
