,data_pid,href,image_url,location,price,time,title,series
14,274477568,https://m.bunjang.co.kr/products/274477568,https://media.bunjang.co.kr/product/274477568_1_1719094534_w292.jpg,서울특별시 송파구 가락본동,1050000,2024-06-24 19:08:20,갤럭시z폴드5 -> 갤럭시s24울트라 교환,갤럭시 S24
16,274543144,https://m.bunjang.co.kr/products/274543144,https://media.bunjang.co.kr/product/274543144_1_1719115260_w292.jpg,경상북도 구미시 양포동,900000,2024-06-24 19:08:20,갤럭시s24플러스 256팬텀블랙 판매합니다,갤럭시 S24
17,274577954,https://m.bunjang.co.kr/products/274577954,https://media.bunjang.co.kr/product/274577954_1_1719122556_w292.jpg,지역정보 없음,1250000,2024-06-24 19:08:20,갤럭시s24울트라 256기가 판매합니다 박스o,갤럭시 S24
18,274607524,https://m.bunjang.co.kr/products/274607524,https://media.bunjang.co.kr/product/274607524_1_1719128479_w292.jpg,부산광역시 동구 좌천동,950000,2024-06-24 19:08:20,[택포 95/네고o] 갤럭시s24 256g + 버즈2,갤럭시 S24
20,270364608,https://m.bunjang.co.kr/products/270364608,https://media.bunjang.co.kr/product/270364608_1_1719012400_w292.jpg,인천광역시 부평구 갈산1동,1420000,2024-06-24 19:08:20,갤럭시s24울트라 512 그레이 자급제 미개봉,갤럭시 S24
21,274843345,https://m.bunjang.co.kr/products/274843345,https://media.bunjang.co.kr/product/274843345_1_1719204669_w292.jpg,경기도 하남시 신장1동,850000,2024-06-24 18:08:20,갤럭시s24 256gb 마블그레이,갤럭시 S24
22,274893982,https://m.bunjang.co.kr/products/274893982,https://media.bunjang.co.kr/product/274893982_1_1719217773_w292.jpg,지역정보 없음,1070000,2024-06-24 18:08:20,갤럭시s24울트라 풀박스 삽니다,갤럭시 S24
23,238020027,https://m.bunjang.co.kr/products/238020027,https://media.bunjang.co.kr/product/238020027_1_1706272645_w292.jpg,경기도 부천시 심곡2동,2000000,2024-06-24 19:08:20,삽니다) 갤럭시 z폴드5 z플립5 s24울트라 s24플러스 s24 매입,갤럭시 S24
25,274581424,https://m.bunjang.co.kr/products/274581424,https://media.bunjang.co.kr/product/274581424_1_1719123239_w292.jpg,대구광역시 동구 방촌동,800000,2024-06-24 17:08:20,갤럭시 s24 256gb 블랙 단순개봉 풀박스,갤럭시 S24
26,271739191,https://m.bunjang.co.kr/products/271739191,https://media.bunjang.co.kr/product/271739191_1_1718699516_w292.jpg,서울특별시 동대문구 답십리제2동,1450000,2024-06-24 18:08:20,삼성 갤럭시s24울트라 1tb 티타늄그레이 판매합니다.,갤럭시 S24
27,272866073,https://m.bunjang.co.kr/products/272866073,https://media.bunjang.co.kr/product/272866073_1_1719116778_w292.jpg,경기도 수원시 팔달구 화서2동,820000,2024-06-24 17:08:20,갤럭시 s24 256g,갤럭시 S24
28,212628036,https://m.bunjang.co.kr/products/212628036,https://media.bunjang.co.kr/product/212628036_1_1718690866_w292.jpg,서울특별시 구로구 신도림동,2680000,2024-06-24 18:08:20,아이폰15프로 맥스 갤럭시 폴드5 s24 울트라 자급제 유심기변 삽니다,갤럭시 S24
30,274865634,https://m.bunjang.co.kr/products/274865634,https://media.bunjang.co.kr/product/274865634_1_1719210654_w292.jpg,지역정보 없음,1250000,2024-06-24 16:08:20,갤럭시s24울트라 ss급 중고폰,갤럭시 S24
31,267188758,https://m.bunjang.co.kr/products/267188758,https://media.bunjang.co.kr/product/267188758_1_1718952339_w292.jpg,충청남도 천안시 서북구 성환읍,1420000,2024-06-24 17:08:20,갤럭시 s24울트라 512gb 자급제 미개봉,갤럭시 S24
32,274848170,https://m.bunjang.co.kr/products/274848170,https://media.bunjang.co.kr/product/274848170_1_1719206034_w292.jpg,서울특별시 강동구 암사제1동,930000,2024-06-24 15:08:20,갤럭시s24플러스,갤럭시 S24
34,266323901,https://m.bunjang.co.kr/products/266323901,https://media.bunjang.co.kr/product/266323901_1_1719154992_w292.jpg,지역정보 없음,930000,2024-06-24 17:08:20,갤럭시s24+플러스 256gb 마블그레이 새상품,갤럭시 S24
35,274856568,https://m.bunjang.co.kr/products/274856568,https://media.bunjang.co.kr/product/274856568_1_1719208255_w292.jpg,지역정보 없음,1250000,2024-06-24 15:08:20,갤럭시s24울트라 블랙 256,갤럭시 S24
36,274872498,https://m.bunjang.co.kr/products/274872498,https://media.bunjang.co.kr/product/274872498_1_1719212467_w292.jpg,서울특별시 광진구 구의제1동,1220000,2024-06-24 16:08:20,개봉새것)갤럭시s24울트라 256g 블랙(6월제품),갤럭시 S24
37,274834146,https://m.bunjang.co.kr/products/274834146,https://media.bunjang.co.kr/product/274834146_1_1719208298_w292.jpg,경상남도 김해시 북부동,1060000,2024-06-24 15:08:20,갤럭시s24플러스 자급제 미개봉,갤럭시 S24
39,272031128,https://m.bunjang.co.kr/products/272031128,https://media.bunjang.co.kr/product/272031128_1_1718325221_w292.jpg,경기도 시흥시 정왕2동,908000,2024-06-24 17:08:20,갤럭시s24 앰버옐로우 256 미개봉 자급제 판매합니다.,갤럭시 S24
40,274855770,https://m.bunjang.co.kr/products/274855770,https://media.bunjang.co.kr/product/274855770_1_1719208047_w292.jpg,지역정보 없음,1150000,2024-06-24 15:08:20,갤럭시s24울트라 그레이 256기가,갤럭시 S24
41,274850442,https://m.bunjang.co.kr/products/274850442,https://media.bunjang.co.kr/product/274850442_1_1719206622_w292.jpg,경기도 평택시 중앙동,750000,2024-06-24 15:08:20,갤럭시s24 화이트 256기가 상태굿 중고폰,갤럭시 S24
42,261248767,https://m.bunjang.co.kr/products/261248767,https://media.bunjang.co.kr/product/261248767_1_1718700216_w292.jpg,서울특별시 양천구 목3동,30000,2024-06-24 17:08:20,갤럭시s24울트라    : 대여/콘서트촬영/서울/,갤럭시 S24
44,274850598,https://m.bunjang.co.kr/products/274850598,https://media.bunjang.co.kr/product/274850598_1_1719218432_w292.jpg,서울특별시 은평구 수색동,870000,2024-06-24 15:08:20,갤럭시 s24 자급제 512 마블그레이 단순개봉 새제품,갤럭시 S24
45,274850428,https://m.bunjang.co.kr/products/274850428,https://media.bunjang.co.kr/product/274850428_1_1719207193_w292.jpg,충청남도 천안시 서북구 쌍용1동,870000,2024-06-24 15:08:20,갤럭시 s24 자급제 512 마블그레이 단순개봉 새상품,갤럭시 S24
46,274542635,https://m.bunjang.co.kr/products/274542635,https://media.bunjang.co.kr/product/274542635_1_1719115138_w292.jpg,충청북도 청주시 청원구 오창읍,1150000,2024-06-24 15:08:20,갤럭시 s24 울트라 256gb 판매,갤럭시 S24
48,274613046,https://m.bunjang.co.kr/products/274613046,https://media.bunjang.co.kr/product/274613046_1_1719208929_w292.jpg,서울특별시 강동구 성내제2동,940000,2024-06-24 15:08:20,갤럭시 s24  미개봉 새제품입니다,갤럭시 S24
49,274423882,https://m.bunjang.co.kr/products/274423882,https://media.bunjang.co.kr/product/274423882_1_1719063146_w292.jpg,지역정보 없음,1150000,2024-06-24 15:08:20,갤럭시 s24 울트라 판매합니다,갤럭시 S24
50,262848213,https://m.bunjang.co.kr/products/262848213,https://media.bunjang.co.kr/product/262848213_1_1716827278_w292.jpg,서울특별시 마포구 성산제1동,30000,2024-06-24 18:08:20,갤럭시 s24 울트라 대여합니다(서울),갤럭시 S24
51,273957101,https://m.bunjang.co.kr/products/273957101,https://media.bunjang.co.kr/product/273957101_1_1718947255_w292.jpg,서울특별시 동대문구 청량리동,1234567,2024-06-24 16:08:20,플립5 -> 갤럭시s24플러스 512 교환원합니당,갤럭시 S24
53,263860764,https://m.bunjang.co.kr/products/263860764,https://media.bunjang.co.kr/product/263860764_1_1719207931_w292.jpg,경기도 부천시 도당동,1600000,2024-06-24 15:08:20,갤럭시s24울트라 1tb 미개봉 블랙 삽니다.,갤럭시 S24
54,272123674,https://m.bunjang.co.kr/products/272123674,https://media.bunjang.co.kr/product/272123674_1_1718350789_w292.jpg,대전광역시 서구 둔산2동,1200000,2024-06-24 16:08:20,미사용가개통 갤럭시s24울트라 256g 티타늄 블랙 판매합니다 s928s,갤럭시 S24
55,274263052,https://m.bunjang.co.kr/products/274263052,https://media.bunjang.co.kr/product/274263052_1_1719027814_w292.jpg,서울특별시 광진구 구의제1동,1550000,2024-06-24 15:08:20,개봉새것)갤럭시s24울트라 1tb 1테라 자급제,갤럭시 S24
56,274813079,https://m.bunjang.co.kr/products/274813079,https://media.bunjang.co.kr/product/274813079_1_1719195628_w292.jpg,서울특별시 양천구 신정3동,930000,2024-06-24 12:08:20,갤럭시s24+ 256g 판매,갤럭시 S24
58,274830938,https://m.bunjang.co.kr/products/274830938,https://media.bunjang.co.kr/product/274830938_1_1719200991_w292.jpg,경기도 남양주시 다산1동,1070000,2024-06-24 13:08:20,갤럭시 s24 512gb 자급제 미개봉,갤럭시 S24
59,274802136,https://m.bunjang.co.kr/products/274802136,https://media.bunjang.co.kr/product/274802136_1_1719192195_w292.jpg,서울특별시 강남구 대치4동,1380000,2024-06-24 11:08:20,"갤럭시 s24 울트라 (512gb, 블랙, 자급제)",갤럭시 S24
60,274801377,https://m.bunjang.co.kr/products/274801377,https://media.bunjang.co.kr/product/274801377_1_1719191928_w292.jpg,서울특별시 강남구 대치4동,1230000,2024-06-24 11:08:20,"(미개봉, 자급제) 갤럭시 s24 플러스 512gb",갤럭시 S24
62,263605011,https://m.bunjang.co.kr/products/263605011,https://media.bunjang.co.kr/product/263605011_1_1717826870_w292.jpg,인천광역시 미추홀구 주안1동,35000,2024-06-24 19:08:20,갤럭시s24울트라 대여 해드려용!!,갤럭시 S24
63,274588142,https://m.bunjang.co.kr/products/274588142,https://media.bunjang.co.kr/product/274588142_1_1719124538_w292.jpg,지역정보 없음,850000,2024-06-24 11:08:20,갤럭시 s24 / 256g,갤럭시 S24
64,202268165,https://m.bunjang.co.kr/products/202268165,https://media.bunjang.co.kr/product/202268165_1_1718690882_w292.jpg,서울특별시 구로구 신도림동,1750000,2024-06-24 17:08:20,갤럭시 s24 폴드5 플립5 아이폰15 프로 내추럴 퍼플 블랙 미개봉사요,갤럭시 S24
65,274814381,https://m.bunjang.co.kr/products/274814381,https://media.bunjang.co.kr/product/274814381_1_1719196003_w292.jpg,서울특별시 성북구 정릉제1동,990000,2024-06-24 12:08:20,갤럭시s24 512g 자급제 미개봉 새제품 판매합니다.,갤럭시 S24
67,274814345,https://m.bunjang.co.kr/products/274814345,https://media.bunjang.co.kr/product/274814345_1_1719195990_w292.jpg,서울특별시 성북구 정릉제1동,880000,2024-06-24 12:08:20,갤럭시s24 256g 자급제 미개봉 새제품 판매합니다.,갤럭시 S24
68,274822094,https://m.bunjang.co.kr/products/274822094,https://media.bunjang.co.kr/product/274822094_1_1719198324_w292.jpg,부산광역시 부산진구 부전제2동,1330000,2024-06-24 12:08:20,(미개봉 자급제 새상품) 갤럭시 s24 울트라 256g 티타늄 블랙,갤럭시 S24
69,274814132,https://m.bunjang.co.kr/products/274814132,https://media.bunjang.co.kr/product/274814132_1_1719195932_w292.jpg,서울특별시 성북구 정릉제1동,1320000,2024-06-24 12:08:20,갤럭시s24울트라 256g 자급제 미개봉 새제품 판매합니다.,갤럭시 S24
70,274814091,https://m.bunjang.co.kr/products/274814091,https://media.bunjang.co.kr/product/274814091_1_1719195921_w292.jpg,서울특별시 성북구 정릉제1동,1430000,2024-06-24 12:08:20,갤럭시s24울트라 512g 자급제 미개봉 새제품 판매합니다.,갤럭시 S24
72,274814308,https://m.bunjang.co.kr/products/274814308,https://media.bunjang.co.kr/product/274814308_1_1719195979_w292.jpg,서울특별시 성북구 정릉제1동,1170000,2024-06-24 12:08:20,갤럭시s24플러스 512g 자급제 미개봉 새제품 판매합니다.,갤럭시 S24
73,274814253,https://m.bunjang.co.kr/products/274814253,https://media.bunjang.co.kr/product/274814253_1_1719195965_w292.jpg,서울특별시 성북구 정릉제1동,1060000,2024-06-24 12:08:20,갤럭시s24플러스 256g 자급제 미개봉 새제품 판매합니다.,갤럭시 S24
74,274814171,https://m.bunjang.co.kr/products/274814171,https://media.bunjang.co.kr/product/274814171_1_1719195945_w292.jpg,서울특별시 성북구 정릉제1동,1680000,2024-06-24 12:08:20,갤럭시s24울트라 1tb(1테라) 자급제 미개봉 새제품 판매합니다.,갤럭시 S24
76,274831224,https://m.bunjang.co.kr/products/274831224,https://media.bunjang.co.kr/product/274831224_1_1719201085_w292.jpg,지역정보 없음,17500,2024-06-24 13:08:20,트레저 리부트 콘서트 갤럭시 s24 울트라 대여 분철 낮공 첫공 첫콘,갤럭시 S24
77,269894919,https://m.bunjang.co.kr/products/269894919,https://media.bunjang.co.kr/product/269894919_1_1718587564_w292.jpg,인천광역시 부평구 부평4동,1200000,2024-06-24 12:08:20,갤럭시s24 울트라,갤럭시 S24
78,274284171,https://m.bunjang.co.kr/products/274284171,https://media.bunjang.co.kr/product/274284171_1_1719073279_w292.jpg,인천광역시 연수구 선학동,810000,2024-06-24 11:08:20,갤럭시 s24 ( ssss급),갤럭시 S24
79,263443641,https://m.bunjang.co.kr/products/263443641,https://media.bunjang.co.kr/product/263443641_1_1718934535_w292.jpg,지역정보 없음,35000,2024-06-24 12:08:20,갤럭시 s24 울트라 512gb 대여,갤럭시 S24
81,274235483,https://m.bunjang.co.kr/products/274235483,https://media.bunjang.co.kr/product/274235483_1_1719021007_w292.jpg,경기도 안양시 동안구 비산3동,850000,2024-06-24 12:08:20,갤럭시 s24 256gb 오닉스 블랙,갤럭시 S24
82,274147234,https://m.bunjang.co.kr/products/274147234,https://media.bunjang.co.kr/product/274147234_1_1719202369_w292.jpg,제주특별자치도 제주시 삼도2동,990000,2024-06-24 14:08:20,(미개봉) 갤럭시s24 자급제 256gb,갤럭시 S24
83,271798474,https://m.bunjang.co.kr/products/271798474,https://media.bunjang.co.kr/product/271798474_1_1719127656_w292.jpg,전북특별자치도 군산시 소룡동,840000,2024-06-24 11:08:20,갤럭시 s24 단순개봉 새상품 팝니다.,갤럭시 S24
84,262815233,https://m.bunjang.co.kr/products/262815233,https://media.bunjang.co.kr/product/262815233_1_1715315680_w292.jpg,지역정보 없음,1340000,2024-06-24 12:08:20,갤럭시s24 울트라 256gb 자급제 미개봉,갤럭시 S24
86,264245715,https://m.bunjang.co.kr/products/264245715,https://media.bunjang.co.kr/product/264245715_1_1716343116_w292.jpg,경기도 고양시 일산서구 대화동,480000,2024-06-24 12:08:20,[새상품] 갤럭시s24울트라 / 휴대폰성지,갤럭시 S24
87,263386351,https://m.bunjang.co.kr/products/263386351,https://media.bunjang.co.kr/product/263386351_1_1718935572_w292.jpg,경기도 남양주시 평내동,1000000,2024-06-24 12:08:20,갤럭시 s24 512기가 판매합니다,갤럭시 S24
88,274011844,https://m.bunjang.co.kr/products/274011844,https://media.bunjang.co.kr/product/274011844_1_1718940090_w292.jpg,충청북도 청주시 흥덕구 복대2동,126090,2024-06-24 11:08:20,삼성 갤럭시 s24 기기값 0원,갤럭시 S24
90,273933734,https://m.bunjang.co.kr/products/273933734,https://media.bunjang.co.kr/product/273933734_1_1719132605_w292.jpg,강원특별자치도 인제군 인제읍,1300000,2024-06-24 12:08:20,갤럭시s24울트라 티타늄 블랙 용량:512gb,갤럭시 S24
91,264123700,https://m.bunjang.co.kr/products/264123700,https://media.bunjang.co.kr/product/264123700_1_1716519209_w292.jpg,경기도 수원시 팔달구 고등동,1430000,2024-06-24 11:08:20,(미개봉자급제)갤럭시 s24울트라 512g 그레이,갤럭시 S24
92,271665799,https://m.bunjang.co.kr/products/271665799,https://media.bunjang.co.kr/product/271665799_1_1719085530_w292.jpg,경기도 안산시 단원구 선부2동,1350000,2024-06-24 09:08:20,자급제 갤럭시s24 울트라 블랙 512기가,갤럭시 S24
93,267480186,https://m.bunjang.co.kr/products/267480186,https://media.bunjang.co.kr/product/267480186_1_1719110448_w292.jpg,서울특별시 서초구 방배본동,1390000,2024-06-24 12:08:22,(번개케어 환영) 갤럭시 s24 울트라 512 티타늄 그린 s급 외관,갤럭시 S24
95,258239232,https://m.bunjang.co.kr/products/258239232,https://media.bunjang.co.kr/product/258239232_1_1718683589_w292.jpg,지역정보 없음,1590000,2024-06-24 13:08:22,갤럭시s24울트라 1tb 자급제 바이올렛 삼케플 팝니다.,갤럭시 S24
96,265627378,https://m.bunjang.co.kr/products/265627378,https://media.bunjang.co.kr/product/265627378_1_1718156821_w292.jpg,지역정보 없음,70000,2024-06-24 12:08:22,"[새제품]갤럭시z플립5 전색상 특가판매(s24,s24플러스,s24울트라)",갤럭시 S24
97,274125845,https://m.bunjang.co.kr/products/274125845,https://media.bunjang.co.kr/product/274125845_1_1719225190_w292.jpg,경기도 부천시 원미구 중3동,1464000,2024-06-24 13:08:22,193142 kt 갤럭시s24울트라 특sss급 옐로우 새제품급 512g,갤럭시 S24
98,261439065,https://m.bunjang.co.kr/products/261439065,https://media.bunjang.co.kr/product/261439065_1_1718157314_w292.jpg,서울특별시 강동구 명일제1동,1390000,2024-06-24 13:08:22,(미개봉)갤럭시s24 울트라 그레이 자급제 새제품 139에 판매합니다^^,갤럭시 S24
100,271078029,https://m.bunjang.co.kr/products/271078029,https://media.bunjang.co.kr/product/271078029_1_1718957444_w292.jpg,대구광역시 달서구 상인1동,1250000,2024-06-24 11:08:22,갤럭시 s24울트라 256기가 색상별로 새제품 판매합니다.,갤럭시 S24
101,251716392,https://m.bunjang.co.kr/products/251716392,https://media.bunjang.co.kr/product/251716392_1_1717402141_w292.jpg,대전광역시 서구 둔산1동,1537000,2024-06-24 11:08:22,[자급제/미개봉] 갤럭시s24울트라 전색상 512g 완전새상품 네고가능,갤럭시 S24
102,254849116,https://m.bunjang.co.kr/products/254849116,https://media.bunjang.co.kr/product/254849116_1_1717402064_w292.jpg,대구광역시 달서구 용산1동,1169000,2024-06-24 11:08:22,[자급제/미개봉] 갤럭시s24플러스 전색상 완전새상품 판매 네고가능문의,갤럭시 S24
104,257210317,https://m.bunjang.co.kr/products/257210317,https://media.bunjang.co.kr/product/257210317_1_1717401852_w292.jpg,대전광역시 서구 둔산1동,1432000,2024-06-24 11:08:22,[자급제/미개봉] 갤럭시s24울트라 전색상 완전새상품 판매합니다 네고가능,갤럭시 S24
105,274775511,https://m.bunjang.co.kr/products/274775511,https://media.bunjang.co.kr/product/274775511_1_1719202637_w292.jpg,서울특별시 종로구 교남동,750000,2024-06-24 05:08:22,갤럭시s24 5g 256,갤럭시 S24
106,274778072,https://m.bunjang.co.kr/products/274778072,https://media.bunjang.co.kr/product/274778072_1_1719177102_w292.jpg,경상북도 구미시 송정동,950000,2024-06-24 07:08:22,갤럭시s24 256gb 블랙 미개봉 자급제 판매,갤럭시 S24
107,274757883,https://m.bunjang.co.kr/products/274757883,https://media.bunjang.co.kr/product/274757883_1_1719156321_w292.jpg,경기도 수원시 장안구 율천동,1000,2024-06-24 01:08:22,아이폰15프로 128 -> 갤럭시 s24 울트라 블랙 교환,갤럭시 S24
109,274610201,https://m.bunjang.co.kr/products/274610201,https://media.bunjang.co.kr/product/274610201_1_1719128678_w292.jpg,지역정보 없음,1300000,2024-06-24 07:08:22,갤럭시s24u 512gb 자급제,갤럭시 S24
110,251467838,https://m.bunjang.co.kr/products/251467838,https://media.bunjang.co.kr/product/251467838_1_1718603082_w292.jpg,지역정보 없음,49000,2024-06-24 16:08:22,갤럭시s24 급처 중 실시간 재고 로 번톡 주세요,갤럭시 S24
111,274628966,https://m.bunjang.co.kr/products/274628966,https://media.bunjang.co.kr/product/274628966_1_1719217867_w292.jpg,서울특별시 관악구 청림동,870000,2024-06-24 02:08:22,갤럭시s24 256기가 오닉스블랙 자급제 단순개봉,갤럭시 S24
112,273810122,https://m.bunjang.co.kr/products/273810122,https://media.bunjang.co.kr/product/273810122_1_1718893321_w292.jpg,지역정보 없음,1150000,2024-06-24 01:08:22,갤럭시s24 512gb,갤럭시 S24
113,273961156,https://m.bunjang.co.kr/products/273961156,https://media.bunjang.co.kr/product/273961156_1_1719091117_w292.jpg,서울특별시 강동구 암사제1동,10000,2024-06-24 04:08:22,갤럭시s24플러스 교환,갤럭시 S24
114,273719571,https://m.bunjang.co.kr/products/273719571,https://media.bunjang.co.kr/product/273719571_1_1719154560_w292.jpg,지역정보 없음,1300000,2024-06-24 00:08:22,갤럭시 s24 울트라 256,갤럭시 S24
115,263369773,https://m.bunjang.co.kr/products/263369773,https://media.bunjang.co.kr/product/263369773_1_1718947694_w292.jpg,경기도 고양시 일산서구 일산1동,1040000,2024-06-23 21:08:22,(미개봉)갤럭시s24+ 256기가,갤럭시 S24
116,271958154,https://m.bunjang.co.kr/products/271958154,https://media.bunjang.co.kr/product/271958154_1_1718528645_w292.jpg,서울특별시 구로구 구로제4동,1700000,2024-06-24 07:08:22,갤럭시s24울트라 1테라팝니다,갤럭시 S24
117,264213014,https://m.bunjang.co.kr/products/264213014,https://media.bunjang.co.kr/product/264213014_1_1716912170_w292.jpg,지역정보 없음,1400000,2024-06-24 01:08:22,갤럭시 s24울트라 256기가 미개봉,갤럭시 S24
118,199306811,https://m.bunjang.co.kr/products/199306811,https://media.bunjang.co.kr/product/199306811_1_1717990902_w292.jpg,경기도 수원시 팔달구 인계동,910000,2024-06-24 07:08:22,갤럭시 s24 자급제 256gb 미개봉 새제품 팝니다.,갤럭시 S24
119,271949539,https://m.bunjang.co.kr/products/271949539,https://media.bunjang.co.kr/product/271949539_1_1718281634_w292.jpg,지역정보 없음,850000,2024-06-24 08:08:22,갤럭시s24플러스 512g 마블그레이 삽니다.,갤럭시 S24
120,254646445,https://m.bunjang.co.kr/products/254646445,https://media.bunjang.co.kr/product/254646445_1_1713799509_w292.jpg,지역정보 없음,1580000,2024-06-24 05:08:22,삼성갤럭시 s24울트라 512 자급제 미개봉,갤럭시 S24
121,271464679,https://m.bunjang.co.kr/products/271464679,https://media.bunjang.co.kr/product/271464679_1_1718519150_w292.jpg,지역정보 없음,1350000,2024-06-24 00:08:22,갤럭시s24울트라 256 자급제 블랙 팝니다 !,갤럭시 S24
122,251696888,https://m.bunjang.co.kr/products/251696888,https://media.bunjang.co.kr/product/251696888_1_1717554202_w292.jpg,경기도 고양시 일산서구 일산1동,890000,2024-06-23 21:08:22,(미개봉)삼성전자 갤럭시 s24 256gb 자급제,갤럭시 S24
123,263409286,https://m.bunjang.co.kr/products/263409286,https://media.bunjang.co.kr/product/263409286_1_1718672739_w292.jpg,경기도 남양주시 와부읍,1490000,2024-06-24 04:08:22,삼성갤럭시 s24울트라 512g 자급제 미개봉 새상품,갤럭시 S24
124,257762691,https://m.bunjang.co.kr/products/257762691,https://media.bunjang.co.kr/product/257762691_1_1717990776_w292.jpg,경기도 수원시 팔달구 인계동,910000,2024-06-24 07:08:22,갤럭시s24 5g 자급제 256gb 미개봉 새제품 팝니다.,갤럭시 S24
125,274323233,https://m.bunjang.co.kr/products/274323233,https://media.bunjang.co.kr/product/274323233_1_1719077836_w292.jpg,지역정보 없음,980000,2024-06-24 00:08:22,삼성 갤럭시 s24 기본 옐로우 256g 엠버베이지,갤럭시 S24
126,260455818,https://m.bunjang.co.kr/products/260455818,https://media.bunjang.co.kr/product/260455818_1_1716266334_w292.jpg,경기도 수원시 팔달구 인계동,1520000,2024-06-24 07:08:22,갤럭시s24 울트라 5g 자급제 512gb 미개봉 새제품 팝니다.,갤럭시 S24
127,274075442,https://m.bunjang.co.kr/products/274075442,https://media.bunjang.co.kr/product/274075442_1_1718959183_w292.jpg,지역정보 없음,1170000,2024-06-23 23:08:22,갤럭시 s24 울트라 자급제 그레이 색상 저렴히 팝니다.,갤럭시 S24
128,256167514,https://m.bunjang.co.kr/products/256167514,https://media.bunjang.co.kr/product/256167514_1_1718956759_w292.jpg,지역정보 없음,1040000,2024-06-24 08:08:22,삼성전자 갤럭시 s24 플러스5g 256gb 자급제 미개봉,갤럭시 S24
129,256413819,https://m.bunjang.co.kr/products/256413819,https://media.bunjang.co.kr/product/256413819_1_1717990822_w292.jpg,경기도 수원시 팔달구 인계동,910000,2024-06-24 07:08:22,갤럭시s24 자급제 256gb 미개봉 새제품 판매합니다.,갤럭시 S24
130,273045964,https://m.bunjang.co.kr/products/273045964,https://media.bunjang.co.kr/product/273045964_1_1718611251_w292.jpg,대전광역시 대덕구 회덕동,1250000,2024-06-24 01:08:22,갤럭시 s24 울트라 512g 티타늄 바이올렛 판매합니다,갤럭시 S24
131,257788193,https://m.bunjang.co.kr/products/257788193,https://media.bunjang.co.kr/product/257788193_1_1718634170_w292.jpg,경기도 남양주시 와부읍,1690000,2024-06-24 04:08:22,삼성갤럭시 s24울트라 1테라 자급제 미사용품,갤럭시 S24
132,274202670,https://m.bunjang.co.kr/products/274202670,https://media.bunjang.co.kr/product/274202670_1_1719009485_w292.jpg,서울특별시 강동구 강일동,1070000,2024-06-24 07:08:22,[미개봉 자급제] 갤럭시 s24 플러스 256기가 새제품 팝니다. 칼라변,갤럭시 S24
133,220138112,https://m.bunjang.co.kr/products/220138112,https://media.bunjang.co.kr/product/220138112_1_1718690901_w292.jpg,서울특별시 구로구 신도림동,1499000,2024-06-24 00:08:22,갤럭시 s24 s23 울트라 플러스 플립5 아이폰15프로 미개봉 삽니다,갤럭시 S24
