data_pid,href,image_url,location,price,time,title
254215410,https://m.bunjang.co.kr/products/254215410,https://media.bunjang.co.kr/product/254215410_1_1719219516_w292.jpg,지역정보 없음,99000,N/A,"갤럭시S23FE[미개봉,전색상,새상품]"
251469069,https://m.bunjang.co.kr/products/251469069,https://media.bunjang.co.kr/product/251469069_1_1719055710_w292.jpg,지역정보 없음,547100,N/A,갤럭시S23fe [미개봉/전색상]
274930343,https://m.bunjang.co.kr/products/274930343,https://media.bunjang.co.kr/product/274930343_1_1719227027_w292.jpg,지역정보 없음,670000,2024-06-24 20:03:58,갤럭시s23fe
274931008,https://m.bunjang.co.kr/products/274931008,https://media.bunjang.co.kr/product/274931008_1_1719227186_w292.jpg,경기도 김포시 풍무동,599000,2024-06-24 20:06:58,[새폰급]삼성중고폰특가[갤럭시S23 정품할인판매]
274737803,https://m.bunjang.co.kr/products/274737803,https://media.bunjang.co.kr/product/274737803_1_1719205052_w292.jpg,지역정보 없음,580000,2024-06-24 20:03:58,갤럭시s23 256gb 크림색 자급제용
197315337,https://m.bunjang.co.kr/products/197315337,https://media.bunjang.co.kr/product/197315337_1_1715411555_w292.jpg,지역정보 없음,48000,N/A,[선배송/후결제/무배] 갤럭시S23 재고정리 / 마지막 입고로 선착순
267676771,https://m.bunjang.co.kr/products/267676771,https://media.bunjang.co.kr/product/267676771_1_1717006984_w292.jpg,서울특별시 용산구 보광동,600000,2024-06-24 20:02:58,갤럭시s23플러스
272080541,https://m.bunjang.co.kr/products/272080541,https://media.bunjang.co.kr/product/272080541_1_1718339872_w292.jpg,서울특별시 성북구 동선동,690000,2024-06-24 20:04:58,갤럭시s23플러스 512 그린 팝니다
272076165,https://m.bunjang.co.kr/products/272076165,https://media.bunjang.co.kr/product/272076165_1_1718338650_w292.jpg,서울특별시 성북구 동선동,590000,2024-06-24 20:04:58,갤럭시s23 512 블랙 팔아요
272084072,https://m.bunjang.co.kr/products/272084072,https://media.bunjang.co.kr/product/272084072_1_1718340841_w292.jpg,서울특별시 성북구 동선동,690000,2024-06-24 20:04:58,자급제 갤럭시s23플러스 512 블랙 팝니다
274928865,https://m.bunjang.co.kr/products/274928865,https://media.bunjang.co.kr/product/274928865_1_1719226691_w292.jpg,경기도 김포시 풍무동,699000,2024-06-24 19:58:58,[새폰급][갤럭시S23플러스]삼성중고폰특가[정품할인판매]
274580792,https://m.bunjang.co.kr/products/274580792,https://media.bunjang.co.kr/product/274580792_1_1719123116_w292.jpg,지역정보 없음,605000,2024-06-24 19:57:58,[할인행사중]SS급/s23 256/무잔상/블랙/갤럭시/256g
274926984,https://m.bunjang.co.kr/products/274926984,https://media.bunjang.co.kr/product/274926984_1_1719226861_w292.jpg,지역정보 없음,670000,2024-06-24 19:50:58,갤럭시s23FE
274927183,https://m.bunjang.co.kr/products/274927183,https://media.bunjang.co.kr/product/274927183_1_1719227123_w292.jpg,서울특별시 강남구 세곡동,630000,2024-06-24 19:51:58,갤럭시 s23 512gb 자급제
274513602,https://m.bunjang.co.kr/products/274513602,https://media.bunjang.co.kr/product/274513602_1_1719226253_w292.jpg,경기도 수원시 장안구 정자3동,800000,2024-06-24 19:51:58,갤럭시 s23울트라
271017207,https://m.bunjang.co.kr/products/271017207,https://media.bunjang.co.kr/product/271017207_1_1718000527_w292.jpg,인천광역시 부평구 부개3동,670000,2024-06-24 20:00:58,[특S급못참쥐] S23플러스 512G 새폰인줄? 컨디션말해뭐해~ 갤럭시
269055952,https://m.bunjang.co.kr/products/269055952,https://media.bunjang.co.kr/product/269055952_1_1717994398_w292.jpg,인천광역시 부평구 부개3동,570000,2024-06-24 20:00:58,[특S급못참쥐] 갤럭시S23 민트급 새폰인줄? 컨디션말해뭐해~ S23
238002490,https://m.bunjang.co.kr/products/238002490,https://media.bunjang.co.kr/product/238002490_1_1706272573_w292.jpg,인천광역시 연수구 송도1동,1930000,2024-06-24 19:55:58,삽니다) 갤럭시 s24울트라 s24플러스 s24 폴드5 플립5 s23
274922077,https://m.bunjang.co.kr/products/274922077,https://media.bunjang.co.kr/product/274922077_1_1719225007_w292.jpg,지역정보 없음,9500,2024-06-24 19:30:58,갤럭시S22 S23울트라 대여 렌탈
273143103,https://m.bunjang.co.kr/products/273143103,https://media.bunjang.co.kr/product/273143103_1_1718633681_w292.jpg,지역정보 없음,799000,2024-06-24 19:38:58,갤럭시S23 512 미개봉 자급제
274921422,https://m.bunjang.co.kr/products/274921422,https://media.bunjang.co.kr/product/274921422_1_1719224842_w292.jpg,경기도 김포시 풍무동,699000,2024-06-24 19:27:58,[새폰급][갤럭시S23플러스]삼성중고폰특가[정품할인판매]
274918566,https://m.bunjang.co.kr/products/274918566,https://media.bunjang.co.kr/product/274918566_1_1719224042_w292.jpg,지역정보 없음,9500,2024-06-24 19:14:58,갤럭시S22 S23울트라 대여 렌탈
274918155,https://m.bunjang.co.kr/products/274918155,https://media.bunjang.co.kr/product/274918155_1_1719223932_w292.jpg,지역정보 없음,866000,2024-06-24 19:12:58,[바디S급/무잔상] 갤럭시S23울트라 256G 라벤더 LG
274919665,https://m.bunjang.co.kr/products/274919665,https://media.bunjang.co.kr/product/274919665_1_1719224354_w292.jpg,경기도 김포시 풍무동,599000,2024-06-24 19:19:58,[새폰급]삼성중고폰특가[갤럭시S23 정품할인판매]
254215410,https://m.bunjang.co.kr/products/254215410,https://media.bunjang.co.kr/product/254215410_1_1719219516_w292.jpg,지역정보 없음,99000,2024-06-24 19:13:58,"갤럭시S23FE[미개봉,전색상,새상품]"
271457547,https://m.bunjang.co.kr/products/271457547,https://media.bunjang.co.kr/product/271457547_1_1718114479_w292.jpg,인천광역시 서구 불로대곡동,1050000,2024-06-24 19:21:58,갤럭시 s23 미사용 신품 미개봉 슈퍼말차 에디션
274917150,https://m.bunjang.co.kr/products/274917150,https://media.bunjang.co.kr/product/274917150_1_1719226636_w292.jpg,경기도 수원시 팔달구 인계동,500000,2024-06-24 19:10:58,갤럭시s23 그린 256
274914666,https://m.bunjang.co.kr/products/274914666,https://media.bunjang.co.kr/product/274914666_1_1719223010_w292.jpg,인천광역시 부평구 부평6동,530000,2024-06-24 19:10:58,갤럭시S23FE  256G
274915120,https://m.bunjang.co.kr/products/274915120,https://media.bunjang.co.kr/product/274915120_1_1719224196_w292.jpg,경기도 이천시 중리동,550000,2024-06-24 19:10:58,SKT 갤럭시 S23 화이트 256
274913694,https://m.bunjang.co.kr/products/274913694,https://media.bunjang.co.kr/product/274913694_1_1719222738_w292.jpg,지역정보 없음,203000,2024-06-24 19:10:58,삼성 갤럭시 s23 fe 256g
274916031,https://m.bunjang.co.kr/products/274916031,https://media.bunjang.co.kr/product/274916031_1_1719223372_w292.jpg,지역정보 없음,9500,2024-06-24 19:10:58,갤럭시S22 S23울트라 대여 렌탈
274915403,https://m.bunjang.co.kr/products/274915403,https://media.bunjang.co.kr/product/274915403_1_1719223272_w292.jpg,부산광역시 남구 대연제1동,520000,2024-06-24 19:10:58,갤럭시 S23 크림 512기가 팝니다.
274909486,https://m.bunjang.co.kr/products/274909486,https://media.bunjang.co.kr/product/274909486_1_1719222181_w292.jpg,인천광역시 미추홀구 주안1동,9500,2024-06-24 19:10:58,갤럭시S22 S23울트라 대여 렌탈
274912766,https://m.bunjang.co.kr/products/274912766,https://media.bunjang.co.kr/product/274912766_1_1719222995_w292.jpg,경기도 광주시 광남1동,580000,2024-06-24 19:10:58,갤럭시s23 256GB 상태 특s+++팝니다
274911365,https://m.bunjang.co.kr/products/274911365,https://media.bunjang.co.kr/product/274911365_1_1719222107_w292.jpg,지역정보 없음,516000,2024-06-24 19:10:58,[SS급] 갤럭시S23FE 그라파이트 판매합니다
274915474,https://m.bunjang.co.kr/products/274915474,https://media.bunjang.co.kr/product/274915474_1_1719223226_w292.jpg,지역정보 없음,620000,2024-06-24 19:10:58,선약가능)갤럭시S23플러스 256기가 중고폰 공기계
274912584,https://m.bunjang.co.kr/products/274912584,https://media.bunjang.co.kr/product/274912584_1_1719222442_w292.jpg,지역정보 없음,540000,2024-06-24 19:10:58,선약가능)갤럭시S23 256기가 자급제 중고폰 공기계
274911260,https://m.bunjang.co.kr/products/274911260,https://media.bunjang.co.kr/product/274911260_1_1719222078_w292.jpg,지역정보 없음,580000,2024-06-24 19:10:58,선약가능)갤럭시S23 256기가 블랙 중고폰 공기계
