data_pid,href,image_url,location,price,time,title
274930572,https://m.bunjang.co.kr/products/274930572,https://media.bunjang.co.kr/product/274930572_1_1719227084_w292.jpg,지역정보 없음,175000,2024-06-24 20:05:23,갤럭시S20FE 무잔상 중고
274928855,https://m.bunjang.co.kr/products/274928855,https://media.bunjang.co.kr/product/274928855_1_1719226689_w292.jpg,지역정보 없음,150000,2024-06-24 19:58:23,선약가능)갤럭시S20FE 중고폰 공기계
274926434,https://m.bunjang.co.kr/products/274926434,https://media.bunjang.co.kr/product/274926434_1_1719226109_w292.jpg,지역정보 없음,300000,2024-06-24 19:48:23,갤럭시 S20+ 256G BTS 에디션 판매
274921819,https://m.bunjang.co.kr/products/274921819,https://media.bunjang.co.kr/product/274921819_1_1719224935_w292.jpg,지역정보 없음,170000,2024-06-24 19:29:23,갤럭시S20FE 128GB
274923099,https://m.bunjang.co.kr/products/274923099,https://media.bunjang.co.kr/product/274923099_1_1719225262_w292.jpg,경기도 김포시 풍무동,189000,2024-06-24 19:35:23,2갤럭시S20S[무잔상]중고폰싸게팝니다
274919454,https://m.bunjang.co.kr/products/274919454,https://media.bunjang.co.kr/product/274919454_1_1719224295_w292.jpg,지역정보 없음,163000,2024-06-24 19:18:23,LG 갤럭시S20FE 화이트 128G A급 판매합니다
274918221,https://m.bunjang.co.kr/products/274918221,https://media.bunjang.co.kr/product/274918221_1_1719223951_w292.jpg,지역정보 없음,170000,2024-06-24 19:17:23,갤럭시S20FE 128GB
274915747,https://m.bunjang.co.kr/products/274915747,https://media.bunjang.co.kr/product/274915747_1_1719223300_w292.jpg,지역정보 없음,170000,2024-06-24 19:17:23,갤럭시S20FE 128GB
274909140,https://m.bunjang.co.kr/products/274909140,https://media.bunjang.co.kr/product/274909140_1_1719221564_w292.jpg,지역정보 없음,170000,2024-06-24 19:17:23,갤럭시S20FE 128GB
274906388,https://m.bunjang.co.kr/products/274906388,https://media.bunjang.co.kr/product/274906388_1_1719220855_w292.jpg,지역정보 없음,225000,2024-06-24 19:17:23,갤럭시S20울트라 256GB 무잔상 04226
274907886,https://m.bunjang.co.kr/products/274907886,https://media.bunjang.co.kr/product/274907886_1_1719221241_w292.jpg,지역정보 없음,183000,2024-06-24 19:17:23,갤럭시S20 5G 그레이 128G A급 판매합니다
274912856,https://m.bunjang.co.kr/products/274912856,https://media.bunjang.co.kr/product/274912856_1_1719222513_w292.jpg,지역정보 없음,234000,2024-06-24 19:17:23,[SS급] 갤럭시S20FE 네이비 판매합니다
274906769,https://m.bunjang.co.kr/products/274906769,https://media.bunjang.co.kr/product/274906769_1_1719220952_w292.jpg,지역정보 없음,247000,2024-06-24 19:17:23,[할인행사중]AA급/s20플러스 256/깨끗/블루/갤럭시/256g
270733191,https://m.bunjang.co.kr/products/270733191,https://media.bunjang.co.kr/product/270733191_1_1717911791_w292.jpg,지역정보 없음,260000,2024-06-24 19:17:23,갤럭시 S20 화이트 256G
255564991,https://m.bunjang.co.kr/products/255564991,https://media.bunjang.co.kr/product/255564991_1_1710233955_w292.jpg,경기도 화성시 향남읍,300000,2024-06-24 19:17:23,겔럭시 s20 울트라 블랙 256GB
274898790,https://m.bunjang.co.kr/products/274898790,https://media.bunjang.co.kr/product/274898790_1_1719219030_w292.jpg,서울특별시 구로구 개봉제1동,240000,2024-06-24 18:17:23,갤럭시 S20 128GB 최상급 상태
274891674,https://m.bunjang.co.kr/products/274891674,https://media.bunjang.co.kr/product/274891674_1_1719217147_w292.jpg,지역정보 없음,155000,2024-06-24 18:17:23,갤럭시S20FE 128GB 화이트 38782
274903894,https://m.bunjang.co.kr/products/274903894,https://media.bunjang.co.kr/product/274903894_1_1719220235_w292.jpg,지역정보 없음,245000,2024-06-24 18:17:23,갤럭시S20울트라 256GB 무잔상 블랙 03922
274900108,https://m.bunjang.co.kr/products/274900108,https://media.bunjang.co.kr/product/274900108_1_1719219265_w292.jpg,지역정보 없음,130000,2024-06-24 18:17:23,(919)갤럭시s20fe 128gb 깨끗한기기 판매
274895864,https://m.bunjang.co.kr/products/274895864,https://media.bunjang.co.kr/product/274895864_1_1719218176_w292.jpg,경기도 김포시 풍무동,199000,2024-06-24 18:17:23,5갤럭시노트S20S중고폰256G중고폰 상태굿
274895466,https://m.bunjang.co.kr/products/274895466,https://media.bunjang.co.kr/product/274895466_1_1719218079_w292.jpg,인천광역시 서구 가정1동,243000,2024-06-24 18:17:23,갤럭시S20  SS급 액정깨끗 기능이상없음!
274901412,https://m.bunjang.co.kr/products/274901412,https://media.bunjang.co.kr/product/274901412_1_1719219594_w292.jpg,경기도 김포시 풍무동,159000,2024-06-24 18:17:23,77 갤럭시S20FE 128G 싸게팔아요!!! G781
274893837,https://m.bunjang.co.kr/products/274893837,https://media.bunjang.co.kr/product/274893837_1_1719217687_w292.jpg,지역정보 없음,288000,2024-06-24 18:17:23,갤럭시S20FE 네이비 128GB 특S급 삼성리퍼폰 팝니다 31377
274900155,https://m.bunjang.co.kr/products/274900155,https://media.bunjang.co.kr/product/274900155_1_1719219273_w292.jpg,지역정보 없음,278000,2024-06-24 18:17:23,[할인행사중]특AA급/s20 128/무잔상/핑크/갤럭시/128g
274889953,https://m.bunjang.co.kr/products/274889953,https://media.bunjang.co.kr/product/274889953_1_1719216716_w292.jpg,지역정보 없음,175000,2024-06-24 17:17:23,갤럭시S20FE 무잔상 중고
274884906,https://m.bunjang.co.kr/products/274884906,https://media.bunjang.co.kr/product/274884906_1_1719215491_w292.jpg,지역정보 없음,225000,2024-06-24 17:17:23,갤럭시S20울트라 256GB 무잔상 04226
263529541,https://m.bunjang.co.kr/products/263529541,https://media.bunjang.co.kr/product/263529541_1_1715768755_w292.jpg,지역정보 없음,160000,2024-06-24 18:17:23,갤럭시s20 128기가 팝니다
274888478,https://m.bunjang.co.kr/products/274888478,https://media.bunjang.co.kr/product/274888478_1_1719216336_w292.jpg,지역정보 없음,150000,2024-06-24 17:17:23,선약가능)갤럭시S20FE 중고폰 공기계
274887568,https://m.bunjang.co.kr/products/274887568,https://media.bunjang.co.kr/product/274887568_1_1719216113_w292.jpg,지역정보 없음,245000,2024-06-24 17:17:23,갤럭시S20울트라 256GB 무잔상 블랙 03922
274878573,https://m.bunjang.co.kr/products/274878573,https://media.bunjang.co.kr/product/274878573_1_1719213979_w292.jpg,경기도 김포시 풍무동,349000,2024-06-24 17:17:23,4갤럭시노트S20울트라256G중고폰 상태굿
274599049,https://m.bunjang.co.kr/products/274599049,https://media.bunjang.co.kr/product/274599049_1_1719126585_w292.jpg,서울특별시 서초구 잠원동,140000,2024-06-24 17:17:23,갤럭시S20+ 구매합니다
263842084,https://m.bunjang.co.kr/products/263842084,https://media.bunjang.co.kr/product/263842084_1_1716017381_w292.jpg,경기도 평택시 신장2동,240000,2024-06-24 18:17:23,#할인가능 갤럭시s20 128GB 핑크 / 0517
274196577,https://m.bunjang.co.kr/products/274196577,https://media.bunjang.co.kr/product/274196577_1_1719006203_w292.jpg,지역정보 없음,110000,2024-06-24 18:17:23,갤럭시s20fe 네이비 판매합니다
253543464,https://m.bunjang.co.kr/products/253543464,https://media.bunjang.co.kr/product/253543464_1_1719199399_w292.jpg,경기도 평택시 신장1동,200000,2024-06-24 18:17:23,#할인가능 갤럭시S20플러스 256GB 그레이 / 0216
274889024,https://m.bunjang.co.kr/products/274889024,https://media.bunjang.co.kr/product/274889024_1_1719216459_w292.jpg,지역정보 없음,288000,2024-06-24 17:17:23,갤럭시S20FE 네이비 128GB 특S급 삼성리퍼폰 팝니다 31377
263088352,https://m.bunjang.co.kr/products/263088352,https://media.bunjang.co.kr/product/263088352_1_1715424331_w292.jpg,울산광역시 남구 신정5동,170000,2024-06-24 18:17:23,갤럭시S20 (G981) 128기가 코스믹 그레이
268588090,https://m.bunjang.co.kr/products/268588090,https://media.bunjang.co.kr/product/268588090_1_1717374185_w292.jpg,경기도 안산시 단원구 중앙동,157500,2024-06-24 18:17:23,갤럭시 S20플러스 5G 블루 256기가 skt 단품
267767468,https://m.bunjang.co.kr/products/267767468,https://media.bunjang.co.kr/product/267767468_1_1717045416_w292.jpg,인천광역시 계양구 작전1동,210000,2024-06-24 18:17:23,갤럭시s20  128G 무찍힘 무기스 무잔상 상태굿 ^^
262613978,https://m.bunjang.co.kr/products/262613978,https://media.bunjang.co.kr/product/262613978_1_1715054152_w292.jpg,경기도 남양주시 진접읍,230000,2024-06-24 17:17:23,갤럭시 S20 핑크
274871100,https://m.bunjang.co.kr/products/274871100,https://media.bunjang.co.kr/product/274871100_1_1719212199_w292.jpg,인천광역시 서구 가좌3동,240000,2024-06-24 16:17:23,갤럭시 s20울트라 블랙 외관S급 판매합니다.
274870463,https://m.bunjang.co.kr/products/274870463,https://media.bunjang.co.kr/product/274870463_1_1719213666_w292.jpg,인천광역시 서구 가좌3동,140000,2024-06-24 16:17:23,갤럭시 s20플러스 bts에디션 외관S급 판매합니다.
274851823,https://m.bunjang.co.kr/products/274851823,https://media.bunjang.co.kr/product/274851823_1_1719206988_w292.jpg,지역정보 없음,155000,2024-06-24 15:17:23,갤럭시S20FE 128GB 화이트 38782
274874041,https://m.bunjang.co.kr/products/274874041,https://media.bunjang.co.kr/product/274874041_1_1719212836_w292.jpg,지역정보 없음,268000,2024-06-24 16:17:23,[할인행사중]AA급/s20울트라 256/깨끗/블랙/갤럭시/256g
274862561,https://m.bunjang.co.kr/products/274862561,https://media.bunjang.co.kr/product/274862561_1_1719209861_w292.jpg,서울특별시 송파구 마천1동,250000,2024-06-24 16:17:23,갤럭시s20울트라 블랙 256기가
274423735,https://m.bunjang.co.kr/products/274423735,https://media.bunjang.co.kr/product/274423735_1_1719063117_w292.jpg,지역정보 없음,205000,2024-06-24 16:17:23,갤럭시s20 128기가 무잔상 판매
