,data_pid,href,image_url,location,price,time,title,series
4118,243576045,https://m.bunjang.co.kr/products/243576045,https://media.bunjang.co.kr/product/243576045_1_1700472994_w292.jpg,지역정보 없음,360000,2023-11-27 20:14:28,s22 256g,갤럭시 S22
4120,251600319,https://m.bunjang.co.kr/products/251600319,https://media.bunjang.co.kr/product/251600319_1_1706684693_w292.jpg,지역정보 없음,610000,2024-02-25 20:14:28,(a)s22울트라 512gb 팬텀블랙 팔아요,갤럭시 S22
4121,243005180,https://m.bunjang.co.kr/products/243005180,https://media.bunjang.co.kr/product/243005180_1_1700273334_w292.jpg,경상북도 구미시 양포동,650000,2023-11-27 20:14:28,s22 울트라 256,갤럭시 S22
4122,242973226,https://m.bunjang.co.kr/products/242973226,https://media.bunjang.co.kr/product/242973226_1_1700032809_w292.jpg,대구광역시 북구 관음동,720000,2023-11-27 20:14:28,s22울트라256기가,갤럭시 S22
4123,241913382,https://m.bunjang.co.kr/products/241913382,https://media.bunjang.co.kr/product/241913382_1_1699598339_w292.jpg,지역정보 없음,190000,2023-12-27 20:14:28,[미개봉] kt s22 256g,갤럭시 S22
4124,238345270,https://m.bunjang.co.kr/products/238345270,https://media.bunjang.co.kr/product/238345270_1_1697609701_w292.jpg,경상북도 경주시 외동읍,640000,2023-11-27 20:14:28,s22울트라 256gb,갤럭시 S22
4126,243331256,https://m.bunjang.co.kr/products/243331256,https://media.bunjang.co.kr/product/243331256_1_1700294543_w292.jpg,경기도 고양시 일산동구 장항2동,638000,2023-11-27 20:14:28,s22울트라 512 버건디 판매,갤럭시 S22
4129,242369389,https://m.bunjang.co.kr/products/242369389,https://media.bunjang.co.kr/product/242369389_1_1699582202_w292.jpg,지역정보 없음,180000,2023-11-27 20:14:28,김*학님 s22 판매완료,갤럭시 S22
4136,242736079,https://m.bunjang.co.kr/products/242736079,https://media.bunjang.co.kr/product/242736079_1_1699860857_w292.jpg,서울특별시 강남구 대치4동,450000,2023-11-27 20:14:29,s22+ 라벤더 256g 정상해지 삼성케어플러스양도 가능,갤럭시 S22
4137,240824202,https://m.bunjang.co.kr/products/240824202,https://media.bunjang.co.kr/product/240824202_1_1698391745_w292.jpg,경기도 고양시 일산동구 장항2동,689000,2023-10-28 20:14:29,s22울트라 블랙 256 상태좋은거 팔아요,갤럭시 S22
4141,232902598,https://m.bunjang.co.kr/products/232902598,https://media.bunjang.co.kr/product/232902598_1_1692862380_w292.jpg,경상남도 김해시 부원동,450000,2023-09-28 20:14:29,s22 그린입니다,갤럭시 S22
4150,237148353,https://m.bunjang.co.kr/products/237148353,https://media.bunjang.co.kr/product/237148353_1_1695367740_w292.jpg,지역정보 없음,570000,2023-09-28 20:14:29,s22+ 256g sss급 공기계,갤럭시 S22
4151,232127859,https://m.bunjang.co.kr/products/232127859,https://media.bunjang.co.kr/product/232127859_1_1691154552_w292.jpg,서울특별시 강남구 역삼1동,420000,2023-08-29 20:14:29,갤럭시 s 22 팬텀 블랙 256g,갤럭시 S22
4152,238597131,https://m.bunjang.co.kr/products/238597131,https://media.bunjang.co.kr/product/238597131_1_1698200344_w292.jpg,서울특별시 강남구 도곡1동,570000,2023-10-28 20:14:29,준새상품 s22 플러스 블랙 256g 박스,갤럭시 S22
4153,233963249,https://m.bunjang.co.kr/products/233963249,https://media.bunjang.co.kr/product/233963249_1_1693819900_w292.jpg,지역정보 없음,454500,2023-09-28 20:14:29,특가!! s22 256gb s급 판매합니다,갤럭시 S22
4154,231167178,https://m.bunjang.co.kr/products/231167178,https://media.bunjang.co.kr/product/231167178_1_1690351782_w292.jpg,지역정보 없음,740000,2023-07-30 20:14:29,갤럭시 s 22 울트라 256g,갤럭시 S22
4157,233968208,https://m.bunjang.co.kr/products/233968208,https://media.bunjang.co.kr/product/233968208_1_1693880420_w292.jpg,지역정보 없음,711000,2023-09-28 20:14:29,특가 세일 s22울트라 256gb 판매합니다,갤럭시 S22
