,data_pid,href,image_url,location,price,time,title,series
14,255564991,https://m.bunjang.co.kr/products/255564991,https://media.bunjang.co.kr/product/255564991_1_1710233955_w292.jpg,경기도 화성시 향남읍,300000.0,2024-06-24 19:17:23,겔럭시 s20 울트라 블랙 256gb,갤럭시 S20
15,274898790,https://m.bunjang.co.kr/products/274898790,https://media.bunjang.co.kr/product/274898790_1_1719219030_w292.jpg,서울특별시 구로구 개봉제1동,240000.0,2024-06-24 18:17:23,갤럭시 s20 128gb 최상급 상태,갤럭시 S20
16,274891674,https://m.bunjang.co.kr/products/274891674,https://media.bunjang.co.kr/product/274891674_1_1719217147_w292.jpg,지역정보 없음,155000.0,2024-06-24 18:17:23,갤럭시s20fe 128gb 화이트 38782,갤럭시 S20
17,274903894,https://m.bunjang.co.kr/products/274903894,https://media.bunjang.co.kr/product/274903894_1_1719220235_w292.jpg,지역정보 없음,245000.0,2024-06-24 18:17:23,갤럭시s20울트라 256gb 무잔상 블랙 03922,갤럭시 S20
18,274900108,https://m.bunjang.co.kr/products/274900108,https://media.bunjang.co.kr/product/274900108_1_1719219265_w292.jpg,지역정보 없음,130000.0,2024-06-24 18:17:23,(919)갤럭시s20fe 128gb 깨끗한기기 판매,갤럭시 S20
19,274895864,https://m.bunjang.co.kr/products/274895864,https://media.bunjang.co.kr/product/274895864_1_1719218176_w292.jpg,경기도 김포시 풍무동,199000.0,2024-06-24 18:17:23,5갤럭시노트s20s중고폰256g중고폰 상태굿,갤럭시 S20
20,274895466,https://m.bunjang.co.kr/products/274895466,https://media.bunjang.co.kr/product/274895466_1_1719218079_w292.jpg,인천광역시 서구 가정1동,243000.0,2024-06-24 18:17:23,갤럭시s20  ss급 액정깨끗 기능이상없음!,갤럭시 S20
21,274901412,https://m.bunjang.co.kr/products/274901412,https://media.bunjang.co.kr/product/274901412_1_1719219594_w292.jpg,경기도 김포시 풍무동,159000.0,2024-06-24 18:17:23,77 갤럭시s20fe 128g 싸게팔아요!!! g781,갤럭시 S20
22,274893837,https://m.bunjang.co.kr/products/274893837,https://media.bunjang.co.kr/product/274893837_1_1719217687_w292.jpg,지역정보 없음,288000.0,2024-06-24 18:17:23,갤럭시s20fe 네이비 128gb 특s급 삼성리퍼폰 팝니다 31377,갤럭시 S20
23,274900155,https://m.bunjang.co.kr/products/274900155,https://media.bunjang.co.kr/product/274900155_1_1719219273_w292.jpg,지역정보 없음,278000.0,2024-06-24 18:17:23,[할인행사중]특aa급/s20 128/무잔상/핑크/갤럭시/128g,갤럭시 S20
24,274889953,https://m.bunjang.co.kr/products/274889953,https://media.bunjang.co.kr/product/274889953_1_1719216716_w292.jpg,지역정보 없음,175000.0,2024-06-24 17:17:23,갤럭시s20fe 무잔상 중고,갤럭시 S20
25,274884906,https://m.bunjang.co.kr/products/274884906,https://media.bunjang.co.kr/product/274884906_1_1719215491_w292.jpg,지역정보 없음,225000.0,2024-06-24 17:17:23,갤럭시s20울트라 256gb 무잔상 04226,갤럭시 S20
26,263529541,https://m.bunjang.co.kr/products/263529541,https://media.bunjang.co.kr/product/263529541_1_1715768755_w292.jpg,지역정보 없음,160000.0,2024-06-24 18:17:23,갤럭시s20 128기가 팝니다,갤럭시 S20
27,274888478,https://m.bunjang.co.kr/products/274888478,https://media.bunjang.co.kr/product/274888478_1_1719216336_w292.jpg,지역정보 없음,150000.0,2024-06-24 17:17:23,선약가능)갤럭시s20fe 중고폰 공기계,갤럭시 S20
28,274887568,https://m.bunjang.co.kr/products/274887568,https://media.bunjang.co.kr/product/274887568_1_1719216113_w292.jpg,지역정보 없음,245000.0,2024-06-24 17:17:23,갤럭시s20울트라 256gb 무잔상 블랙 03922,갤럭시 S20
29,274878573,https://m.bunjang.co.kr/products/274878573,https://media.bunjang.co.kr/product/274878573_1_1719213979_w292.jpg,경기도 김포시 풍무동,349000.0,2024-06-24 17:17:23,4갤럭시노트s20울트라256g중고폰 상태굿,갤럭시 S20
30,274599049,https://m.bunjang.co.kr/products/274599049,https://media.bunjang.co.kr/product/274599049_1_1719126585_w292.jpg,서울특별시 서초구 잠원동,140000.0,2024-06-24 17:17:23,갤럭시s20+ 구매합니다,갤럭시 S20
31,263842084,https://m.bunjang.co.kr/products/263842084,https://media.bunjang.co.kr/product/263842084_1_1716017381_w292.jpg,경기도 평택시 신장2동,240000.0,2024-06-24 18:17:23,#할인가능 갤럭시s20 128gb 핑크 / 0517,갤럭시 S20
32,274196577,https://m.bunjang.co.kr/products/274196577,https://media.bunjang.co.kr/product/274196577_1_1719006203_w292.jpg,지역정보 없음,110000.0,2024-06-24 18:17:23,갤럭시s20fe 네이비 판매합니다,갤럭시 S20
33,253543464,https://m.bunjang.co.kr/products/253543464,https://media.bunjang.co.kr/product/253543464_1_1719199399_w292.jpg,경기도 평택시 신장1동,200000.0,2024-06-24 18:17:23,#할인가능 갤럭시s20플러스 256gb 그레이 / 0216,갤럭시 S20
34,274889024,https://m.bunjang.co.kr/products/274889024,https://media.bunjang.co.kr/product/274889024_1_1719216459_w292.jpg,지역정보 없음,288000.0,2024-06-24 17:17:23,갤럭시s20fe 네이비 128gb 특s급 삼성리퍼폰 팝니다 31377,갤럭시 S20
35,263088352,https://m.bunjang.co.kr/products/263088352,https://media.bunjang.co.kr/product/263088352_1_1715424331_w292.jpg,울산광역시 남구 신정5동,170000.0,2024-06-24 18:17:23,갤럭시s20 (g981) 128기가 코스믹 그레이,갤럭시 S20
36,268588090,https://m.bunjang.co.kr/products/268588090,https://media.bunjang.co.kr/product/268588090_1_1717374185_w292.jpg,경기도 안산시 단원구 중앙동,157500.0,2024-06-24 18:17:23,갤럭시 s20플러스 5g 블루 256기가 skt 단품,갤럭시 S20
37,267767468,https://m.bunjang.co.kr/products/267767468,https://media.bunjang.co.kr/product/267767468_1_1717045416_w292.jpg,인천광역시 계양구 작전1동,210000.0,2024-06-24 18:17:23,갤럭시s20  128g 무찍힘 무기스 무잔상 상태굿 ^^,갤럭시 S20
38,262613978,https://m.bunjang.co.kr/products/262613978,https://media.bunjang.co.kr/product/262613978_1_1715054152_w292.jpg,경기도 남양주시 진접읍,230000.0,2024-06-24 17:17:23,갤럭시 s20 핑크,갤럭시 S20
39,274871100,https://m.bunjang.co.kr/products/274871100,https://media.bunjang.co.kr/product/274871100_1_1719212199_w292.jpg,인천광역시 서구 가좌3동,240000.0,2024-06-24 16:17:23,갤럭시 s20울트라 블랙 외관s급 판매합니다.,갤럭시 S20
40,274870463,https://m.bunjang.co.kr/products/274870463,https://media.bunjang.co.kr/product/274870463_1_1719213666_w292.jpg,인천광역시 서구 가좌3동,140000.0,2024-06-24 16:17:23,갤럭시 s20플러스 bts에디션 외관s급 판매합니다.,갤럭시 S20
41,274851823,https://m.bunjang.co.kr/products/274851823,https://media.bunjang.co.kr/product/274851823_1_1719206988_w292.jpg,지역정보 없음,155000.0,2024-06-24 15:17:23,갤럭시s20fe 128gb 화이트 38782,갤럭시 S20
42,274874041,https://m.bunjang.co.kr/products/274874041,https://media.bunjang.co.kr/product/274874041_1_1719212836_w292.jpg,지역정보 없음,268000.0,2024-06-24 16:17:23,[할인행사중]aa급/s20울트라 256/깨끗/블랙/갤럭시/256g,갤럭시 S20
43,274862561,https://m.bunjang.co.kr/products/274862561,https://media.bunjang.co.kr/product/274862561_1_1719209861_w292.jpg,서울특별시 송파구 마천1동,250000.0,2024-06-24 16:17:23,갤럭시s20울트라 블랙 256기가,갤럭시 S20
44,274423735,https://m.bunjang.co.kr/products/274423735,https://media.bunjang.co.kr/product/274423735_1_1719063117_w292.jpg,지역정보 없음,205000.0,2024-06-24 16:17:23,갤럭시s20 128기가 무잔상 판매,갤럭시 S20
45,274414990,https://m.bunjang.co.kr/products/274414990,https://media.bunjang.co.kr/product/274414990_1_1719209542_w292.jpg,지역정보 없음,230000.0,2024-06-24 15:17:23,갤럭시s20플러스,갤럭시 S20
46,274856547,https://m.bunjang.co.kr/products/274856547,https://media.bunjang.co.kr/product/274856547_1_1719208251_w292.jpg,경기도 김포시 풍무동,199000.0,2024-06-24 15:17:23,5갤럭시노트s20s중고폰256g중고폰 상태굿,갤럭시 S20
47,274853127,https://m.bunjang.co.kr/products/274853127,https://media.bunjang.co.kr/product/274853127_1_1719207351_w292.jpg,경기도 김포시 풍무동,199000.0,2024-06-24 15:17:23,2갤럭시노트s20s[센터] 중고폰 상태굿,갤럭시 S20
48,274864286,https://m.bunjang.co.kr/products/274864286,https://media.bunjang.co.kr/product/274864286_1_1719210310_w292.jpg,지역정보 없음,350000.0,2024-06-24 16:17:23,19118 갤럭시s20울트라 g988 256기가 블랙 a급 무잔상 정상해,갤럭시 S20
49,274857600,https://m.bunjang.co.kr/products/274857600,https://media.bunjang.co.kr/product/274857600_1_1719208522_w292.jpg,지역정보 없음,276000.0,2024-06-24 15:17:23,갤럭시s20플러스 화이트 256gb a급 부산 중고폰 팝니다 29306,갤럭시 S20
50,274557806,https://m.bunjang.co.kr/products/274557806,https://media.bunjang.co.kr/product/274557806_1_1719122905_w292.jpg,서울특별시 중랑구 묵제1동,250000.0,2024-06-24 15:17:23,갤럭시 s20플러스 256기가,갤럭시 S20
51,274858154,https://m.bunjang.co.kr/products/274858154,https://media.bunjang.co.kr/product/274858154_1_1719208673_w292.jpg,부산광역시 금정구 장전제3동,276000.0,2024-06-24 15:17:23,갤럭시s20플러스 화이트 256gb a급 부산 중고폰 팝니다 29306,갤럭시 S20
52,274856029,https://m.bunjang.co.kr/products/274856029,https://media.bunjang.co.kr/product/274856029_1_1719208115_w292.jpg,지역정보 없음,350000.0,2024-06-24 15:17:23,18974 갤럭시s20울트라 g988 256기가 a급 블랙 자급제 정상해,갤럭시 S20
53,265639232,https://m.bunjang.co.kr/products/265639232,https://media.bunjang.co.kr/product/265639232_1_1716616080_w292.jpg,경기도 평택시 신장2동,210000.0,2024-06-24 16:17:23,#할인가능 갤럭시s20 128gb 그레이 (무잔상) 0524,갤럭시 S20
54,241437979,https://m.bunjang.co.kr/products/241437979,https://media.bunjang.co.kr/product/241437979_1_1706340948_w292.jpg,인천광역시 계양구 작전2동,200000.0,2024-06-24 16:17:23,갤럭시s20플러스  256g 무찍힘  상태굿 ^^,갤럭시 S20
55,273642954,https://m.bunjang.co.kr/products/273642954,https://media.bunjang.co.kr/product/273642954_1_1719218897_w292.jpg,지역정보 없음,183000.0,2024-06-24 16:17:23,kt 갤럭시s20+5g 그레이 256g 판매합니다,갤럭시 S20
56,267765458,https://m.bunjang.co.kr/products/267765458,https://media.bunjang.co.kr/product/267765458_1_1717044916_w292.jpg,인천광역시 계양구 작전2동,210000.0,2024-06-24 16:17:23,갤럭시s20  128g 무찍힘 무기스 무잔상 상태굿 ^^,갤럭시 S20
57,263820236,https://m.bunjang.co.kr/products/263820236,https://media.bunjang.co.kr/product/263820236_1_1716005804_w292.jpg,서울특별시 성동구 왕십리도선동,280000.0,2024-06-24 15:17:23,갤럭시s20 (센터수리완료),갤럭시 S20
58,261842981,https://m.bunjang.co.kr/products/261842981,https://media.bunjang.co.kr/product/261842981_1_1714447357_w292.jpg,경기도 수원시 팔달구 인계동,292000.0,2024-06-24 15:17:23,삼성갤럭시 s20 128기가 화이트,갤럭시 S20
59,271609031,https://m.bunjang.co.kr/products/271609031,https://media.bunjang.co.kr/product/271609031_1_1719206376_w292.jpg,충청남도 아산시 배방읍,169000.0,2024-06-24 15:17:23,g981 갤럭시s20 핑크 128gb,갤럭시 S20
60,271603928,https://m.bunjang.co.kr/products/271603928,https://media.bunjang.co.kr/product/271603928_1_1719206358_w292.jpg,충청남도 아산시 배방읍,194000.0,2024-06-24 15:17:23,a급 g981 갤럭시s20 클라우드블루 128gb,갤럭시 S20
61,263492166,https://m.bunjang.co.kr/products/263492166,https://media.bunjang.co.kr/product/263492166_1_1715750930_w292.jpg,지역정보 없음,300000.0,2024-06-24 15:17:23,갤럭시s20울트라 블랙 256gb a급 부산 중고폰 팝니다 26471,갤럭시 S20
62,255846627,https://m.bunjang.co.kr/products/255846627,https://media.bunjang.co.kr/product/255846627_1_1715823381_w292.jpg,지역정보 없음,140000.0,2024-06-24 15:17:23,갤럭시s20울트라 블랙 256g 저렴히 판매해요~,갤럭시 S20
63,274838905,https://m.bunjang.co.kr/products/274838905,https://media.bunjang.co.kr/product/274838905_1_1719219383_w292.jpg,지역정보 없음,150000.0,2024-06-24 14:17:23,갤럭시s20,갤럭시 S20
64,271783722,https://m.bunjang.co.kr/products/271783722,https://media.bunjang.co.kr/product/271783722_1_1718240131_w292.jpg,지역정보 없음,278000.0,2024-06-24 15:17:23,[할인행사중]특aa급/s20 128/무잔상/핑크/갤럭시/128g,갤럭시 S20
65,250809970,https://m.bunjang.co.kr/products/250809970,https://media.bunjang.co.kr/product/250809970_1_1706096118_w292.jpg,지역정보 없음,449000.0,2024-06-24 15:17:23,러퍼미사용! 갤럭시 s20울트라 256gb 44.9만원 [76687],갤럭시 S20
66,274847032,https://m.bunjang.co.kr/products/274847032,https://media.bunjang.co.kr/product/274847032_1_1719205720_w292.jpg,지역정보 없음,175000.0,2024-06-24 14:17:23,갤럭시s20fe 무잔상 중고,갤럭시 S20
67,274817189,https://m.bunjang.co.kr/products/274817189,https://media.bunjang.co.kr/product/274817189_1_1719196842_w292.jpg,지역정보 없음,155000.0,2024-06-24 12:17:23,갤럭시s20fe 128gb 화이트 38782,갤럭시 S20
68,274789391,https://m.bunjang.co.kr/products/274789391,https://media.bunjang.co.kr/product/274789391_1_1719186696_w292.jpg,지역정보 없음,155000.0,2024-06-24 09:17:23,갤럭시s20fe 128gb 화이트 38782,갤럭시 S20
69,274845633,https://m.bunjang.co.kr/products/274845633,https://media.bunjang.co.kr/product/274845633_1_1719205335_w292.jpg,지역정보 없음,225000.0,2024-06-24 14:17:23,갤럭시s20울트라 256gb 무잔상 04226,갤럭시 S20
70,274811570,https://m.bunjang.co.kr/products/274811570,https://media.bunjang.co.kr/product/274811570_1_1719195190_w292.jpg,지역정보 없음,225000.0,2024-06-24 11:17:23,갤럭시s20울트라 256gb 무잔상 04226,갤럭시 S20
71,274786626,https://m.bunjang.co.kr/products/274786626,https://media.bunjang.co.kr/product/274786626_1_1719185040_w292.jpg,지역정보 없음,225000.0,2024-06-24 09:17:23,갤럭시s20울트라 256gb 무잔상 04226,갤럭시 S20
72,274838342,https://m.bunjang.co.kr/products/274838342,https://media.bunjang.co.kr/product/274838342_1_1719203198_w292.jpg,지역정보 없음,270000.0,2024-06-24 14:17:23,갤럭시s20울트라 그레이 a급 256gb 92109,갤럭시 S20
73,274826727,https://m.bunjang.co.kr/products/274826727,https://media.bunjang.co.kr/product/274826727_1_1719199740_w292.jpg,지역정보 없음,165000.0,2024-06-24 13:17:23,a급 갤럭시s20fe 5g 128g 화이트 (464),갤럭시 S20
74,274813735,https://m.bunjang.co.kr/products/274813735,https://media.bunjang.co.kr/product/274813735_1_1719195810_w292.jpg,지역정보 없음,245000.0,2024-06-24 12:17:23,갤럭시s20울트라 256gb 무잔상 블랙 03922,갤럭시 S20
75,274787707,https://m.bunjang.co.kr/products/274787707,https://media.bunjang.co.kr/product/274787707_1_1719185662_w292.jpg,지역정보 없음,245000.0,2024-06-24 09:17:23,갤럭시s20울트라 256gb 무잔상 블랙 03922,갤럭시 S20
76,274847885,https://m.bunjang.co.kr/products/274847885,https://media.bunjang.co.kr/product/274847885_1_1719205956_w292.jpg,지역정보 없음,245000.0,2024-06-24 14:17:23,갤럭시s20울트라 256gb 무잔상 블랙 03922,갤럭시 S20
77,274845549,https://m.bunjang.co.kr/products/274845549,https://media.bunjang.co.kr/product/274845549_1_1719205310_w292.jpg,지역정보 없음,150000.0,2024-06-24 14:17:23,선약가능)갤럭시s20fe 중고폰 공기계,갤럭시 S20
78,274838288,https://m.bunjang.co.kr/products/274838288,https://media.bunjang.co.kr/product/274838288_1_1719203184_w292.jpg,지역정보 없음,280000.0,2024-06-24 14:17:23,갤럭시s20플러스 256gb 화이트색상 판매합니다,갤럭시 S20
79,274808229,https://m.bunjang.co.kr/products/274808229,https://media.bunjang.co.kr/product/274808229_1_1719194158_w292.jpg,서울특별시 성동구 사근동,200000.0,2024-06-24 11:17:23,서울 갤럭시 s20+플러스 (g986) 256 그레이 팝니다.,갤럭시 S20
80,274831765,https://m.bunjang.co.kr/products/274831765,https://media.bunjang.co.kr/product/274831765_1_1719201251_w292.jpg,경기도 김포시 풍무동,349000.0,2024-06-24 13:17:23,4갤럭시노트s20울트라256g중고폰 상태굿,갤럭시 S20
81,274799157,https://m.bunjang.co.kr/products/274799157,https://media.bunjang.co.kr/product/274799157_1_1719191176_w292.jpg,서울특별시 성동구 사근동,195000.0,2024-06-24 10:17:23,서울 갤럭시 s20+플러스 (g986) 256 화이트 팝니다.,갤럭시 S20
82,274799292,https://m.bunjang.co.kr/products/274799292,https://media.bunjang.co.kr/product/274799292_1_1719191229_w292.jpg,경기도 김포시 풍무동,349000.0,2024-06-24 10:17:23,4갤럭시노트s20울트라256g중고폰 상태굿,갤럭시 S20
83,274786557,https://m.bunjang.co.kr/products/274786557,https://media.bunjang.co.kr/product/274786557_1_1719184991_w292.jpg,경기도 김포시 풍무동,199000.0,2024-06-24 09:17:23,2갤럭시노트s20s[센터] 중고폰 상태굿,갤럭시 S20
84,274842104,https://m.bunjang.co.kr/products/274842104,https://media.bunjang.co.kr/product/274842104_1_1719204324_w292.jpg,지역정보 없음,220000.0,2024-06-24 14:17:23,a+급 갤럭시s20플러스 5g 256g 블루 (392),갤럭시 S20
85,274843920,https://m.bunjang.co.kr/products/274843920,https://media.bunjang.co.kr/product/274843920_1_1719204837_w292.jpg,지역정보 없음,215000.0,2024-06-24 14:17:23,(1747)갤럭시s20 128gb 무잔상 깨끗한기기 판매,갤럭시 S20
86,274809915,https://m.bunjang.co.kr/products/274809915,https://media.bunjang.co.kr/product/274809915_1_1719194684_w292.jpg,인천광역시 서구 가정1동,243000.0,2024-06-24 11:17:23,갤럭시s20  ss급 액정깨끗 기능이상없음!,갤럭시 S20
87,274821941,https://m.bunjang.co.kr/products/274821941,https://media.bunjang.co.kr/product/274821941_1_1719198277_w292.jpg,울산광역시 중구 중앙동,242000.0,2024-06-24 12:17:23,기능정상 갤럭시s20 (g981) 블루 128gb 판매 01505,갤럭시 S20
88,274821860,https://m.bunjang.co.kr/products/274821860,https://media.bunjang.co.kr/product/274821860_1_1719198248_w292.jpg,울산광역시 중구 중앙동,242000.0,2024-06-24 12:17:23,기능정상 갤럭시s20 (g981) 블루 128gb 판매 01505,갤럭시 S20
89,274838103,https://m.bunjang.co.kr/products/274838103,https://media.bunjang.co.kr/product/274838103_1_1719203134_w292.jpg,경기도 김포시 풍무동,189000.0,2024-06-24 14:17:23,1갤럭시s20s싸게팝니다 중고폰 정상공기계,갤럭시 S20
90,274819946,https://m.bunjang.co.kr/products/274819946,https://media.bunjang.co.kr/product/274819946_1_1719197668_w292.jpg,울산광역시 남구 삼산동,264000.0,2024-06-24 12:17:23,액정/외관깨끗 갤럭시s20 (g981) 그레이 128gb 판매 24603,갤럭시 S20
91,274819836,https://m.bunjang.co.kr/products/274819836,https://media.bunjang.co.kr/product/274819836_1_1719197643_w292.jpg,울산광역시 남구 삼산동,264000.0,2024-06-24 12:17:23,액정/외관깨끗 갤럭시s20 (g981) 그레이 128gb 판매 24603,갤럭시 S20
92,274822105,https://m.bunjang.co.kr/products/274822105,https://media.bunjang.co.kr/product/274822105_1_1719198327_w292.jpg,울산광역시 중구 중앙동,330000.0,2024-06-24 12:17:23,무잔상 갤럭시s20울트라 (g988) 블랙 256gb 판매 15339,갤럭시 S20
93,274821580,https://m.bunjang.co.kr/products/274821580,https://media.bunjang.co.kr/product/274821580_1_1719198166_w292.jpg,울산광역시 중구 중앙동,308000.0,2024-06-24 12:17:25,s급/리퍼폰 갤럭시s20 (g981) 블루 128gb 판매 27553,갤럭시 S20
94,274817840,https://m.bunjang.co.kr/products/274817840,https://media.bunjang.co.kr/product/274817840_1_1719197032_w292.jpg,부산광역시 금정구 장전제1동,240000.0,2024-06-24 12:17:25,갤럭시s20플러스 256기가 a급 화이트 공기계 팝니다 29306,갤럭시 S20
95,274793286,https://m.bunjang.co.kr/products/274793286,https://media.bunjang.co.kr/product/274793286_1_1719188752_w292.jpg,서울특별시 성동구 사근동,180000.0,2024-06-24 10:17:25,서울 갤럭시 s20 fe (g781) 화이트 128기가 a급 팝니다.,갤럭시 S20
96,274813299,https://m.bunjang.co.kr/products/274813299,https://media.bunjang.co.kr/product/274813299_1_1719195691_w292.jpg,인천광역시 서구 가좌2동,200000.0,2024-06-24 12:17:25,갤럭시s20fe s급 g781 128g 화이트 인천 중고폰매장,갤럭시 S20
97,274813047,https://m.bunjang.co.kr/products/274813047,https://media.bunjang.co.kr/product/274813047_1_1719195619_w292.jpg,인천광역시 서구 가좌2동,200000.0,2024-06-24 12:17:25,갤럭시s20fe s급 g781 128g 화이트 인천 중고폰매장,갤럭시 S20
98,274816472,https://m.bunjang.co.kr/products/274816472,https://media.bunjang.co.kr/product/274816472_1_1719196624_w292.jpg,경기도 수원시 팔달구 인계동,360000.0,2024-06-24 12:17:25,갤럭시s20울트라 g988 sk 그레이 256gb 36만 93158 수원,갤럭시 S20
99,274809966,https://m.bunjang.co.kr/products/274809966,https://media.bunjang.co.kr/product/274809966_1_1719194699_w292.jpg,경기도 수원시 팔달구 인계동,260000.0,2024-06-24 11:17:25,갤럭시s20플러스 g986 lg 블루 256gb 26만 29752 수원,갤럭시 S20
100,274807081,https://m.bunjang.co.kr/products/274807081,https://media.bunjang.co.kr/product/274807081_1_1719193818_w292.jpg,경기도 수원시 팔달구 인계동,300000.0,2024-06-24 11:17:25,갤럭시s20플러스 g986 lg 블루 256gb 30만 22214 수원,갤럭시 S20
101,274816718,https://m.bunjang.co.kr/products/274816718,https://media.bunjang.co.kr/product/274816718_1_1719196702_w292.jpg,경기도 수원시 팔달구 인계동,250000.0,2024-06-24 12:17:25,갤럭시s20플러스 g986 kt 그레이 256gb 25만 09399 수원,갤럭시 S20
102,274815520,https://m.bunjang.co.kr/products/274815520,https://media.bunjang.co.kr/product/274815520_1_1719196341_w292.jpg,경기도 김포시 풍무동,199000.0,2024-06-24 12:17:25,1갤럭시노트s20s중고폰256g 상태굿파라요,갤럭시 S20
103,274805541,https://m.bunjang.co.kr/products/274805541,https://media.bunjang.co.kr/product/274805541_1_1719193336_w292.jpg,경기도 수원시 팔달구 인계동,330000.0,2024-06-24 11:17:25,갤럭시s20울트라 g988 lg 블랙 256gb 33만 40201 수원,갤럭시 S20
104,274848954,https://m.bunjang.co.kr/products/274848954,https://media.bunjang.co.kr/product/274848954_1_1719206228_w292.jpg,부산광역시 금정구 장전제1동,285000.0,2024-06-24 14:17:25,갤럭시s20fe 128기가 특s급 네이비 삼성리퍼폰 팝니다 31377,갤럭시 S20
105,274799025,https://m.bunjang.co.kr/products/274799025,https://media.bunjang.co.kr/product/274799025_1_1719191122_w292.jpg,지역정보 없음,278000.0,2024-06-24 10:17:25,[할인행사중]특aa급/s20 128/무잔상/핑크/갤럭시/128g,갤럭시 S20
106,274832836,https://m.bunjang.co.kr/products/274832836,https://media.bunjang.co.kr/product/274832836_1_1719201568_w292.jpg,지역정보 없음,350000.0,2024-06-24 13:17:25,18974 갤럭시s20울트라 g988 256기가 a급 블랙 자급제 정상해,갤럭시 S20
107,274809159,https://m.bunjang.co.kr/products/274809159,https://media.bunjang.co.kr/product/274809159_1_1719194453_w292.jpg,지역정보 없음,350000.0,2024-06-24 11:17:25,18974 갤럭시s20울트라 g988 256기가 a급 블랙 자급제 정상해,갤럭시 S20
108,273421942,https://m.bunjang.co.kr/products/273421942,https://media.bunjang.co.kr/product/273421942_1_1719058528_w292.jpg,전북특별자치도 익산시 팔봉동,190000.0,2024-06-24 15:17:25,갤럭시 s20 128g,갤럭시 S20
109,273404794,https://m.bunjang.co.kr/products/273404794,https://media.bunjang.co.kr/product/273404794_1_1718714280_w292.jpg,전북특별자치도 익산시 팔봉동,200000.0,2024-06-24 11:17:25,갤럭시 s20  128g,갤럭시 S20
110,274816507,https://m.bunjang.co.kr/products/274816507,https://media.bunjang.co.kr/product/274816507_1_1719196633_w292.jpg,지역정보 없음,350000.0,2024-06-24 12:17:25,19118 갤럭시s20울트라 g988 256기가 블랙 a급 무잔상 정상해,갤럭시 S20
