data_pid,location,price,time,title,month,brand,series,model,storage
273826430,서울특별시 성북구 동선동,110000,2024-06-24 20:04:57,갤럭시s10 5g 256 잔상폰 팝니다,64,삼성,갤럭시 S10,regular,256
242900756,경기도 부천시 원미1동,165000,2024-06-24 19:49:57,갤럭시s10 5g 256기가 팝니다,64,삼성,갤럭시 S10,regular,256
274918206,서울특별시 금천구 가산동,140000,2024-06-24 19:23:57,*정상특가*  갤럭시s105g  256기가  5091828,64,삼성,갤럭시 S10,regular,256
271008580,인천광역시 남구 주안1동,110000,2024-06-24 19:23:57,갤럭시s10 128기가 그린 *가성비굿굿~/#88406,64,삼성,갤럭시 S10,regular,128
274903662,서울특별시 금천구 가산동,125000,2024-06-24 18:23:57,*특가처분*  갤럭시s10플러스  128기가  1384215,64,삼성,갤럭시 S10,plus,128
271679270,전라남도 여수시 광림동,50000,2024-06-24 18:23:57,갤럭시 s10  5g  512gb 액정파손폰,64,삼성,갤럭시 S10,regular,512
268587620,경기도 안산시 단원구 중앙동,168000,2024-06-24 18:23:57,갤럭시 s10 5g 골드 256기가 skt 단품,64,삼성,갤럭시 S10,regular,256
258419536,울산광역시 남구 신정5동,240000,2024-06-24 18:23:57,갤럭시s10 5g (g977) 256기가 실버 무잔상 aaa급,64,삼성,갤럭시 S10,regular,256
262639873,대전광역시 중구 산성동,190000,2024-06-24 17:23:57,갤럭시s10 5g g977 실버 256기가 정상해지,64,삼성,갤럭시 S10,regular,256
274851316,경기도 김포시 풍무동,215000,2024-06-24 15:23:57,1갤럭시s10 128g무잔상 중고폰 싸게팝니다 상태굿,64,삼성,갤럭시 S10,regular,128
271339813,경기도 안산시 상록구 사동,133000,2024-06-24 16:23:57,갤럭시s10 화이트 128g 판매합니다-외관a,64,삼성,갤럭시 S10,regular,128
261841109,경기도 수원시 팔달구 인계동,205000,2024-06-24 15:23:57,삼성갤럭시s10 128기가 화이트,64,삼성,갤럭시 S10,regular,128
268118612,인천광역시 남동구 만수2동,170000,2024-06-24 15:23:57,갤럭시s10 128g 블랙 판매합니다,64,삼성,갤럭시 S10,regular,128
274040390,서울특별시 중랑구 면목본동,150000,2024-06-24 15:23:57,삼성 갤럭시 s10 자급제 128gb 듀얼심,64,삼성,갤럭시 S10,regular,128
255844439,부산광역시 남구 문현제4동,160000,2024-06-24 15:23:57,갤럭시 s10e 블랙 128gb 판매합니다.,64,삼성,갤럭시 S10,e,128
260045890,울산광역시 남구 신정5동,220000,2024-06-24 15:23:57,갤럭시s10플러스 (g975) 512기가 대용량 화이트 a급,64,삼성,갤럭시 S10,plus,512
274756087,서울특별시 동작구 상도제2동,85000,2024-06-24 11:23:57,갤럭시s10 512기가,64,삼성,갤럭시 S10,regular,512
274800708,서울특별시 마포구 도화동,180000,2024-06-24 10:23:57,갤럭시 s10플러스 128g 블랙 [무잔상] 판매합니다,64,삼성,갤럭시 S10,plus,128
274812656,울산광역시 중구 중앙동,187000,2024-06-24 11:23:57,대용량 512gb 갤럭시s10 (g973) 블랙 판매 01422,64,삼성,갤럭시 S10,regular,512
274801382,서울특별시 성동구 사근동,165000,2024-06-24 10:23:57,서울 갤럭시 s10e (g970) 블랙 128기가 a급 팝니다.,64,삼성,갤럭시 S10,e,128
274796773,서울특별시 성동구 사근동,150000,2024-06-24 10:23:57,서울 갤럭시 s10 5g lte 가능(g977) 256 블랙 팝니다.,64,삼성,갤럭시 S10,e,256
274818882,울산광역시 중구 중앙동,231000,2024-06-24 12:23:57,액정깨끗 갤럭시s10 5g (g977) 골드 256gb 판매 16574,64,삼성,갤럭시 S10,regular,256
274818358,울산광역시 중구 중앙동,231000,2024-06-24 12:23:57,액정/외관깨끗 갤럭시s10 5g (g977) 실버 256gb 23453,64,삼성,갤럭시 S10,regular,256
274806497,경기도 수원시 팔달구 인계동,220000,2024-06-24 11:23:57,갤럭시s10 g973 sk 핑크 128gb 22만 10990 수원,64,삼성,갤럭시 S10,regular,128
274832016,울산광역시 중구 중앙동,231000,2024-06-24 13:23:57,액정/외관깨끗 갤럭시s10 5g (g977) 골드 256gb 01510,64,삼성,갤럭시 S10,regular,256
274824051,울산광역시 중구 중앙동,209000,2024-06-24 12:23:57,기능정상 갤럭시s10 5g (g997) 실버 256gb 판매 17799,64,삼성,갤럭시 S10,regular,256
274796359,서울특별시 성동구 사근동,160000,2024-06-24 10:23:57,서울 갤럭시 s10e (g970) 블랙 128기가 a급 팝니다.,64,삼성,갤럭시 S10,e,128
274817646,경기도 수원시 팔달구 인계동,190000,2024-06-24 12:23:57,갤럭시s10 g973 lg 화이트 128gb 19만 02523 수원,64,삼성,갤럭시 S10,regular,128
274818525,울산광역시 중구 중앙동,209000,2024-06-24 12:23:59,램8gb 갤럭시s10 5g (g977) 실버 256gb 판매 01508,64,삼성,갤럭시 S10,regular,256
274817507,경기도 수원시 팔달구 인계동,140000,2024-06-24 12:23:59,갤럭시s105g g977 lg 실버 256gb 14만 05536 수원,64,삼성,갤럭시 S10,regular,256
274805785,경기도 수원시 팔달구 인계동,170000,2024-06-24 11:23:59,갤럭시s10e g970 lg 옐로우 128gb 17만 28109 수원,64,삼성,갤럭시 S10,e,128
274809202,경기도 김포시 풍무동,159000,2024-06-24 11:23:59,제품311 갤럭시s10 128g블랙무잔상 김포중고폰 싸게팝니다 상태굿,64,삼성,갤럭시 S10,regular,128
270660281,서울특별시 강남구 대치4동,250000,2024-06-24 11:23:59,"갤럭시 s10 5g(256gb, 블랙)",64,삼성,갤럭시 S10,regular,256
236854885,경기도 안산시 단원구 선부3동,85000,2024-06-24 10:23:59,갤럭시 s10 플러스 8g+128g,64,삼성,갤럭시 S10,plus,128
272420715,서울특별시 강남구 신사동,80000,2024-06-24 13:23:59,갤럭시 s10 lte 128g 팔아요,64,삼성,갤럭시 S10,e,128
263060810,부산광역시 중구 남포동,150000,2024-06-24 12:23:59,갤럭시s10 5g 256기가 블랙,64,삼성,갤럭시 S10,regular,256
250912920,인천광역시 서구 청라1동,150000,2024-06-24 12:23:59,갤럭시s10e 128g 옐로우 a급!,64,삼성,갤럭시 S10,e,128
274255090,서울특별시 양천구 신월4동,180000,2024-06-24 11:23:59,삼성 갤럭시 s10 5g 256기가 양천구,64,삼성,갤럭시 S10,regular,256
248527580,부산광역시 금정구 장전제3동,130000,2024-06-24 13:23:59,갤럭시s10 128gb 화이트 부산 중고폰 팝니다 14843,64,삼성,갤럭시 S10,regular,128
257315166,대구광역시 달서구 이곡1동,190000,2024-06-24 13:23:59,갤럭시s10플러스 512기가 화이트색상 판매합니다,64,삼성,갤럭시 S10,plus,512
256403849,서울특별시 마포구 도화동,250000,2024-06-24 09:23:59,갤럭시 s10 5g 256g 블랙 [무잔상] 판매합니다,64,삼성,갤럭시 S10,regular,256
272636342,서울특별시 성동구 행당제1동,130000,2024-06-24 09:23:59,갤럭시s10e 128g 화이트(g970) 판매합니다,64,삼성,갤럭시 S10,e,128
249478450,경기도 김포시 김포본동,190000,2024-06-24 13:23:59,(네고 17만원 가능) 갤럭시s10 5g(a급) 512gb 화이트,64,삼성,갤럭시 S10,regular,512
260362891,울산광역시 남구 신정5동,229000,2024-06-24 10:23:59,갤럭시s10플러스 (g975) 512기가 대용량 화이트 a급 - 울산,64,삼성,갤럭시 S10,plus,512
258710840,울산광역시 남구 신정5동,249000,2024-06-24 10:23:59,갤럭시s10 5g (g977) 256기가 실버 무잔상 aaa급 - 울산,64,삼성,갤럭시 S10,regular,256
273077114,인천광역시 부평구 부개1동,140000,2024-06-24 10:23:59,갤럭시s10 5g 골드 256gb 중고폰 lg공기계 최저가 당일발송,64,삼성,갤럭시 S10,regular,256
273295379,인천광역시 부평구 부개1동,180000,2024-06-24 10:23:59,갤럭시s10플러스 화이트 128gb 상태굿 무잔상 중고폰 lg공기계,64,삼성,갤럭시 S10,plus,128
272635879,서울특별시 성동구 행당제1동,140000,2024-06-24 09:23:59,갤럭시s10e 128g 블랙(g970) 깨끗한 무잔상 판매합니다,64,삼성,갤럭시 S10,e,128
274695908,경기도 김포시 풍무동,215000,2024-06-23 21:23:59,1갤럭시s10 128g무잔상 중고폰 싸게팝니다 상태굿,64,삼성,갤럭시 S10,regular,128
260990737,부산광역시 부산진구 부전제1동,190000,2024-06-23 22:23:59,부산 갤럭시 s10 128gb 그린 a급,64,삼성,갤럭시 S10,regular,128
271809150,전라남도 목포시 용당2동,134000,2024-06-23 21:23:59,갤럭시 s10 5g 256g 무잔상,64,삼성,갤럭시 S10,regular,256
252187300,인천광역시 남동구 만수2동,160000,2024-06-24 02:23:59,갤럭시s10 128g 오렌지 판매합니다,64,삼성,갤럭시 S10,regular,128
259881990,부산광역시 부산진구 전포제2동,190000,2024-06-23 23:23:59,a급)무잔상 갤럭시 s10 128g 그린 부산,64,삼성,갤럭시 S10,regular,128
272121312,서울특별시 성동구 행당제1동,140000,2024-06-24 08:23:59,갤럭시s10e 128g 블랙(g970) 무잔상 판매합니다,64,삼성,갤럭시 S10,e,128
272121532,서울특별시 성동구 행당제1동,140000,2024-06-24 08:23:59,갤럭시s10e 128g 화이트(g970) 무잔상 판매합니다,64,삼성,갤럭시 S10,e,128
274064728,서울특별시 성동구 행당제1동,125000,2024-06-24 08:23:59,갤럭시s10e 128g 화이트(g970) 깨끗한 제품 판매합니다,64,삼성,갤럭시 S10,e,128
191600968,경기도 화성시 동탄2동,250000,2024-06-22 20:24:01,갤럭시s10플러스 512gb,64,삼성,갤럭시 S10,plus,512
274597112,인천광역시 서구 가정1동,193000,2024-06-22 20:24:01,갤럭시s10 5g 512gb a급  초특가 기능이상없음!,64,삼성,갤럭시 S10,regular,512
274509726,울산광역시 남구 삼산동,165000,2024-06-22 20:24:01,액정/외관깨끗 갤럭시s10e (g970) 옐로우 128gb 29072,64,삼성,갤럭시 S10,e,128
274470478,경기도 김포시 풍무동,215000,2024-06-22 20:24:01,1갤럭시s10 128g무잔상 중고폰 싸게팝니다 상태굿,64,삼성,갤럭시 S10,regular,128
257253762,경기도 광명시 철산4동,215000,2024-06-22 20:24:01,갤럭시s10 5g 256gb 실버 팝니다,64,삼성,갤럭시 S10,regular,256
274600397,인천광역시 부평구 부개1동,150000,2024-06-22 20:24:01,갤럭시s10 5g 실버 256gb 중고폰 sk공기계 최저가 당일발송,64,삼성,갤럭시 S10,regular,256
264298722,서울특별시 마포구 서강동,170000,2024-06-22 20:24:01,갤럭시s10 5g 256gb +박스+슈피겐케이스,64,삼성,갤럭시 S10,regular,256
272386240,경기도 안산시 단원구 중앙동,220000,2024-06-22 20:24:01,갤럭시 s10 플러스 128기가 상태깨끗,64,삼성,갤럭시 S10,plus,128
230545606,부산광역시 부산진구 부전제1동,198000,2024-06-22 20:24:01,부산 갤럭시 s10 5g 256gb 골드 부산중고폰,64,삼성,갤럭시 S10,regular,256
274633416,경기도 김포시 풍무동,159000,2024-06-22 20:24:01,제품311 갤럭시s10 128g블랙무잔상 김포중고폰 싸게팝니다 상태굿,64,삼성,갤럭시 S10,regular,128
220789512,부산광역시 남구 대연제5동,160000,2024-06-22 20:24:01,갤럭시 s10e 카나리아옐로우 128기가 a급 팔아요~,64,삼성,갤럭시 S10,e,128
202934727,서울특별시 광진구 자양제3동,279000,2024-06-22 20:24:01,s급 갤럭시s10 5g 256gb 블랙 27.9만원 [56773],64,삼성,갤럭시 S10,regular,256
258394388,울산광역시 남구 신정5동,249000,2024-06-22 20:24:01,갤럭시s10 5g (g977) 256gb 크라운 실버 무잔상 aaa급,64,삼성,갤럭시 S10,regular,256
244590260,부산광역시 금정구 장전제3동,240000,2024-06-22 20:24:01,부산 갤럭시s10 5g 블랙 256기가 공기계 판매해요,64,삼성,갤럭시 S10,regular,256
273161326,경기도 용인시 수지구 성복동,100000,2024-06-22 20:24:01,갤럭시s10 5g 흑점있고 뒷판 깨짐 512gb 판매해요.,64,삼성,갤럭시 S10,regular,512
270480992,경기도 군포시 재궁동,155000,2024-06-21 20:24:03,갤럭시s10 공기계 128기가,64,삼성,갤럭시 S10,regular,128
260688213,서울특별시 송파구 방이2동,230000,2024-06-21 20:24:03,갤럭시s10플러스 128gb 화이트 중고폰 공기계 s10+,64,삼성,갤럭시 S10,plus,128
274244247,경기도 수원시 팔달구 인계동,160000,2024-06-21 20:24:03,갤럭시s10 g973 lg 128gb 16만 85274 수원,64,삼성,갤럭시 S10,regular,128
274364787,경기도 광명시 소하1동,110000,2024-06-21 20:24:03,갤럭시 s10 lte 128기가 프리즌 그린 판매합니다,64,삼성,갤럭시 S10,e,128
274318803,경기도 수원시 팔달구 인계동,230000,2024-06-21 20:24:03,갤럭시s10 g973 sk 화이트 128gb 23만 48428 수원,64,삼성,갤럭시 S10,regular,128
274297767,인천광역시 서구 가정1동,193000,2024-06-21 20:24:03,갤럭시s10 5g 512gb a급  초특가 기능이상없음!,64,삼성,갤럭시 S10,regular,512
253445878,부산광역시 금정구 장전제3동,235000,2024-06-21 20:24:03,부산 갤럭시s10 5g 골드 256기가 상태최상 판매해요,64,삼성,갤럭시 S10,regular,256
274202487,경기도 김포시 풍무동,215000,2024-06-21 20:24:03,1갤럭시s10 128g무잔상 중고폰 싸게팝니다 상태굿,64,삼성,갤럭시 S10,regular,128
274190465,경기도 김포시 풍무동,159000,2024-06-21 20:24:03,제품311 갤럭시s10 128g블랙무잔상 김포중고폰 싸게팝니다 상태굿,64,삼성,갤럭시 S10,regular,128
264103045,서울특별시 송파구 마천1동,105000,2024-06-20 20:24:03,갤럭시s10 5g 256gb,64,삼성,갤럭시 S10,regular,256
268301370,전라남도 함평군 함평읍,120000,2024-06-20 20:24:03,갤럭시s10 5g 256gb a급,64,삼성,갤럭시 S10,regular,256
262328115,부산광역시 해운대구 송정동,150000,2024-06-20 20:24:03,겔럭시 s10 5g 256gb 단품,64,삼성,갤럭시 S10,regular,256
274030006,부산광역시 부산진구 부전제1동,170000,2024-06-20 20:24:03,부산 갤럭시 s10 5g 512기가 블랙,64,삼성,갤럭시 S10,regular,512
264049733,부산광역시 북구 금곡동,240000,2024-06-20 20:24:03,갤럭시s10 5g 512기가 블랙 s급 09009,64,삼성,갤럭시 S10,regular,512
274068707,경기도 부천시 상동,180730,2024-06-20 20:24:03,갤럭시 s10 kt 그린 128gb a급 판매합니다,64,삼성,갤럭시 S10,regular,128
274069879,경기도 부천시 상동,221540,2024-06-20 20:24:03,갤럭시 s10 sk 화이트 128gb 외관sss급 판매,64,삼성,갤럭시 S10,regular,128
274074061,경기도 부천시 심곡1동,174900,2024-06-20 20:24:03,갤럭시 s10 sk 블랙 128gb a급 판매합니다,64,삼성,갤럭시 S10,regular,128
274068707,경기도 부천시 상동,180730,2024-06-20 20:24:05,갤럭시 s10 kt 그린 128gb a급 판매합니다,64,삼성,갤럭시 S10,regular,128
274069879,경기도 부천시 상동,221540,2024-06-20 20:24:05,갤럭시 s10 sk 화이트 128gb 외관sss급 판매,64,삼성,갤럭시 S10,regular,128
274073239,경기도 부천시 심곡1동,163240,2024-06-20 20:24:05,갤럭시 s10 kt 블랙 128gb 초특가 판매합니다,64,삼성,갤럭시 S10,regular,128
274071531,경기도 부천시 심곡1동,204050,2024-06-20 20:24:05,갤럭시 s10 lgu+ 그린 128gb a급 판매합니다,64,삼성,갤럭시 S10,regular,128
274070346,경기도 부천시 상동,204050,2024-06-20 20:24:05,갤럭시 s10 lgu+ 블랙 128gb a급 판매합니다,64,삼성,갤럭시 S10,regular,128
274073725,경기도 부천시 심곡1동,221540,2024-06-20 20:24:05,갤럭시 s10 lgu+ 화이트 128gb sss급 판매합니다,64,삼성,갤럭시 S10,regular,128
274018602,인천광역시 부평구 부개1동,200000,2024-06-20 20:24:05,갤럭시s10 512g 자급제 무잔상 액정무기스 깨끗한 중고폰,64,삼성,갤럭시 S10,regular,512
274042865,인천광역시 서구 가정1동,193000,2024-06-20 20:24:05,갤럭시s10 5g 512gb a급  초특가 기능이상없음!,64,삼성,갤럭시 S10,regular,512
266761865,경기도 안양시 만안구 안양1동,100000,2024-06-20 20:24:05,갤럭시 s10 5g 256gb (sm-g977n) 판매합니다.,64,삼성,갤럭시 S10,regular,256
273995701,경기도 김포시 풍무동,215000,2024-06-20 20:24:05,1갤럭시s10 128g무잔상 중고폰 싸게팝니다 상태굿,64,삼성,갤럭시 S10,regular,128
233313273,부산광역시 부산진구 부전제1동,190000,2024-06-19 20:24:05,부산 갤럭시 s10 128gb 블랙,64,삼성,갤럭시 S10,regular,128
254169402,부산광역시 부산진구 전포제2동,148000,2024-06-19 20:24:05,갤럭시 s10 128g 그린 부산,64,삼성,갤럭시 S10,regular,128
273967880,경기도 김포시 풍무동,159000,2024-06-20 20:24:05,제품311 갤럭시s10 128g블랙무잔상 김포중고폰 싸게팝니다 상태굿,64,삼성,갤럭시 S10,regular,128
266724415,인천광역시 부평구 부개1동,158000,2024-06-19 20:24:05,갤럭시s10 512g 중고폰 공기계,64,삼성,갤럭시 S10,regular,512
273861088,부산광역시 부산진구 부전제1동,170000,2024-06-19 20:24:05,갤럭시 s10 5g 256기가 블랙 부산,64,삼성,갤럭시 S10,regular,256
259781140,인천광역시 남동구 만수2동,150000,2024-06-19 20:24:05,갤럭시s10 128g 화이트 판매합니다,64,삼성,갤럭시 S10,regular,128
229835997,부산광역시 부산진구 전포제2동,198000,2024-06-19 20:24:07,a급)갤럭시 s10 5g 256g 골드 부산,64,삼성,갤럭시 S10,regular,256
261782977,울산광역시 북구 효문동,210000,2024-06-19 20:24:07,갤럭시s10 5g (g977) 256기가 블랙 a급,64,삼성,갤럭시 S10,regular,256
272203070,인천광역시 서구 가정1동,238000,2024-06-19 20:24:07,갤럭시 s10 5g s급 512gb  기능이상없음!,64,삼성,갤럭시 S10,regular,512
256754822,인천광역시 남구 주안1동,220000,2024-06-19 20:24:07,갤럭시s10 5g 256기가 블랙 *외관굿상태굿굿굿~/#01354,64,삼성,갤럭시 S10,regular,256
273778464,울산광역시 남구 삼산동,187000,2024-06-19 20:24:07,외관깨끗 갤럭시s10 (g973) 그린 128gb 판매 25968,64,삼성,갤럭시 S10,regular,128
192789961,인천광역시 남동구 간석2동,240000,2024-06-19 20:24:07,갤럭시s10 128기가 블랙 *무잔상상태굿굿굿~/#47436,64,삼성,갤럭시 S10,regular,128
256760034,인천광역시 남구 주안1동,145000,2024-06-19 20:24:07,갤럭시s10e 128기가 블랙 *무잔상상태굿~/#30669,64,삼성,갤럭시 S10,e,128
273781699,경기도 수원시 팔달구 인계동,230000,2024-06-19 20:24:07,갤럭시s10 g973 sk 화이트 128gb 23만 48428 수원,64,삼성,갤럭시 S10,regular,128
258815146,전라남도 순천시 삼산동,240000,2024-06-19 20:24:07,삼성 갤럭시s10플러스 512gb 화이트 s급 순천/여수/광양 중고폰,64,삼성,갤럭시 S10,plus,512
273775257,울산광역시 남구 삼산동,231000,2024-06-19 20:24:07,액정/외관깨끗 갤럭시s10플러스(g975) 화이트 128gb 21978,64,삼성,갤럭시 S10,plus,128
273807469,경기도 김포시 풍무동,215000,2024-06-19 20:24:07,1갤럭시s10 128g무잔상 중고폰 싸게팝니다 상태굿,64,삼성,갤럭시 S10,regular,128
269801071,전라남도 순천시 삼산동,200000,2024-06-19 20:24:07,삼성 갤럭시s10 lte 128gb 화이트 a+급 순천/여수/광양 중고폰,64,삼성,갤럭시 S10,e,128
273529767,부산광역시 부산진구 부전제1동,170000,2024-06-18 20:24:07,갤럭시 s10 5g 512g 블랙 부산,64,삼성,갤럭시 S10,regular,512
273596802,서울특별시 성북구 성북동,170000,2024-06-18 20:24:07,갤럭시 s10 5g 256g 골드 컬러 공기계,64,삼성,갤럭시 S10,regular,256
273530262,경기도 수원시 팔달구 인계동,100000,2024-06-18 20:24:09,갤럭시s10 g973 lg 128gb 10만 34891 수원,64,삼성,갤럭시 S10,regular,128
273521291,울산광역시 남구 삼산동,187000,2024-06-18 20:24:09,액정/외관깨끗 갤럭시s10 (g973) 화이트 128gb 판매 10622,64,삼성,갤럭시 S10,regular,128
260140221,경기도 성남시 중원구 성남동,230000,2024-06-18 20:24:09,"(3274)갤럭시s10 5g/256gb/실버/a급 #당일발송,직거래가능#",64,삼성,갤럭시 S10,regular,256
273510915,울산광역시 중구 중앙동,209000,2024-06-18 20:24:09,자급제/외관깨끗 갤럭시s10 5g (g977) 실버 256gb 01507,64,삼성,갤럭시 S10,regular,256
273618345,경기도 김포시 풍무동,215000,2024-06-18 20:24:09,1갤럭시s10 128g무잔상 중고폰 싸게팝니다 상태굿,64,삼성,갤럭시 S10,regular,128
273515270,울산광역시 중구 중앙동,231000,2024-06-18 20:24:09,무잔상/액정깨끗 갤럭시s10 5g (g977) 실버 256gb 01509,64,삼성,갤럭시 S10,regular,256
260141614,경기도 성남시 중원구 성남동,210000,2024-06-18 20:24:09,"(4795)갤럭시s10 5g/256gb/골드/b급 #당일발송,직거래가능#",64,삼성,갤럭시 S10,regular,256
260699815,울산광역시 남구 신정5동,220000,2024-06-18 20:24:09,갤럭시s10플러스 (g975) 512기가 대용량 화이트 a급 - 울산,64,삼성,갤럭시 S10,plus,512
259828665,서울특별시 구로구 구로제2동,110000,2024-06-17 20:24:09,갤럭시s10e 128gb,64,삼성,갤럭시 S10,e,128
252915861,경기도 수원시 영통구 광교2동,150000,2024-06-17 20:24:09,갤럭시s10e 블랙 128g,64,삼성,갤럭시 S10,e,128
233195940,부산광역시 부산진구 전포제2동,190000,2024-06-17 20:24:09,갤럭시 s10 128g 블랙 부산,64,삼성,갤럭시 S10,regular,128
254500621,부산광역시 중구 광복동,268000,2024-06-17 20:24:09,갤럭시s10 5g(g977) 512기가 팝니다,64,삼성,갤럭시 S10,regular,512
273289507,대전광역시 중구 은행선화동,240000,2024-06-17 20:24:09,갤럭시 s105g 골드 256g 무잔상 a급 팝니다,64,삼성,갤럭시 S10,regular,256
251389434,부산광역시 금정구 장전제3동,220000,2024-06-17 20:24:09,갤럭시s10 5g 블랙 512gb 부산 중고폰 팝니다 51126,64,삼성,갤럭시 S10,regular,512
262104143,울산광역시 북구 효문동,219000,2024-06-17 20:24:09,갤럭시s10 5g (g977) 256gb 블랙 a급 - 울산중고폰,64,삼성,갤럭시 S10,regular,256
250629604,경기도 부천시 심곡1동,198220,2024-06-17 20:24:09,갤럭시 s10 lgu+ 핑크 128gb a급 판매합니다,64,삼성,갤럭시 S10,regular,128
273220900,울산광역시 중구 중앙동,187000,2024-06-17 20:24:09,기능정상 갤럭시s10 (g973) 블랙 512gb 판매 01422,64,삼성,갤럭시 S10,regular,512
273220900,울산광역시 중구 중앙동,187000,2024-06-17 20:24:11,기능정상 갤럭시s10 (g973) 블랙 512gb 판매 01422,64,삼성,갤럭시 S10,regular,512
263736207,인천광역시 남구 주안1동,115000,2024-06-17 20:24:11,갤럭시s10 128기가 화이트 *무잔상가성비폰~/#88330,64,삼성,갤럭시 S10,regular,128
250892502,경기도 부천시 심곡1동,157410,2024-06-17 20:24:11,갤럭시 s10e lgu+ 화이트 128gb a급 판매합니다,64,삼성,갤럭시 S10,e,128
249939972,경기도 부천시 심곡동,174900,2024-06-17 20:24:11,갤럭시 s10 블랙 128gb sk 무잔상a급판매합니다,64,삼성,갤럭시 S10,regular,128
273237606,울산광역시 중구 중앙동,231000,2024-06-17 20:24:11,액정/외관깨끗 갤럭시s10 5g (g977) 골드 256gb 01510,64,삼성,갤럭시 S10,regular,256
273237383,울산광역시 중구 중앙동,209000,2024-06-17 20:24:11,기능정상 갤럭시s10 5g (g997) 실버 256gb 판매 17799,64,삼성,갤럭시 S10,regular,256
273221998,울산광역시 중구 중앙동,231000,2024-06-17 20:24:11,액정깨끗 갤럭시s10 5g (g977) 골드 256gb 판매 16574,64,삼성,갤럭시 S10,regular,256
273221438,울산광역시 중구 중앙동,231000,2024-06-17 20:24:11,액정/외관깨끗 갤럭시s10 5g (g977) 실버 256gb 23453,64,삼성,갤럭시 S10,regular,256
253043496,경기도 부천시 심곡1동,163240,2024-06-17 20:24:11,갤럭시 s10e lgu+ 화이트 128gb a급 판매합니다,64,삼성,갤럭시 S10,e,128
273365545,부산광역시 남구 대연제1동,210000,2024-06-17 20:24:11,갤럭시 s10플러스 플라밍고 핑크 128기가 a급 팔아요~,64,삼성,갤럭시 S10,plus,128
273221824,울산광역시 중구 중앙동,209000,2024-06-17 20:24:11,램8gb 갤럭시s10 5g (g977) 실버 256gb 판매 01508,64,삼성,갤럭시 S10,regular,256
250888250,경기도 부천시 심곡동,163240,2024-06-17 20:24:11,갤럭시 s10e 화이트 128gb u+ 무잔상 a+급초특가판매,64,삼성,갤럭시 S10,e,128
273290976,대전광역시 중구 은행선화동,160000,2024-06-17 20:24:11,갤럭시 s105g 256g 블랙 정상작동 16만원에 싸게 팝니다,64,삼성,갤럭시 S10,regular,256
252536733,서울특별시 강서구 등촌제2동,180730,2024-06-17 20:24:11,갤럭시 s10 플라밍고핑크 128gb lgu+ 가성비 굿 초특가판매,64,삼성,갤럭시 S10,regular,128
272384094,광주광역시 남구 주월1동,170000,2024-06-17 20:24:11,sk 갤럭시 s10 플러스 무잔상 128,64,삼성,갤럭시 S10,plus,128
264084809,경기도 군포시 군포2동,100000,2024-06-17 20:24:11,갤럭시s10e 128기가 팝니다.,64,삼성,갤럭시 S10,e,128
254913475,부산광역시 남구 문현제4동,220000,2024-06-17 20:24:11,갤럭시 s10 5g 블랙 256gb 판매합니다.,64,삼성,갤럭시 S10,regular,256
258119478,부산광역시 남구 문현제4동,155000,2024-06-17 20:24:11,갤럭시 s10 블루 256gb 판매합니다.,64,삼성,갤럭시 S10,regular,256
272186503,부산광역시 남구 대연제1동,150000,2024-06-17 20:24:11,갤럭시 s105g 블랙 256기가 팝니다.,64,삼성,갤럭시 S10,regular,256
133589725,서울특별시 강남구 신사동,250000,2024-06-17 20:24:12,갤럭시s10 5g 블랙 256gb,64,삼성,갤럭시 S10,regular,256
271585410,서울특별시 금천구 가산동,100000,2024-06-17 20:24:12,갤럭시s10e  128기가  0435840,64,삼성,갤럭시 S10,e,128
240820108,부산광역시 남구 문현제4동,155000,2024-06-17 20:24:12,갤럭시 s10e 프리즘화이트 128gb 판매합니다.,64,삼성,갤럭시 S10,e,128
261645008,울산광역시 북구 효문동,219000,2024-06-17 20:24:12,갤럭시s10 5g (g977) 256gb 블랙 a급,64,삼성,갤럭시 S10,regular,256
271599463,인천광역시 서구 가정1동,238000,2024-06-17 20:24:12,갤럭시 s10 5g s급 512gb  기능이상없음!,64,삼성,갤럭시 S10,regular,512
272711180,부산광역시 금정구 장전제3동,149000,2024-06-17 20:24:12,갤럭시s10e 블랙 128gb 부산 중고폰 팝니다 03897,64,삼성,갤럭시 S10,e,128
263366904,인천광역시 남구 주안1동,115000,2024-06-17 20:24:12,갤럭시s10 128기가 화이트 *가성비굿~/#22934,64,삼성,갤럭시 S10,regular,128
264459662,인천광역시 서구 가정1동,240000,2024-06-17 20:24:12,갤럭시 s10 5g s급 512gb  기능이상없음!,64,삼성,갤럭시 S10,regular,512
265802679,부산광역시 남구 대연제1동,140000,2024-06-17 20:24:12,갤럭시 s10e 블랙 128기가 팝니다.,64,삼성,갤럭시 S10,e,128
273052909,경기도 수원시 팔달구 인계동,100000,2024-06-17 20:24:12,갤럭시s10 g973 lg 128gb 10만 34891 수원,64,삼성,갤럭시 S10,regular,128
229617027,부산광역시 남구 문현제4동,230000,2024-06-17 20:24:12,갤럭시 s10 5g 블랙 256gb 판매합니다.,64,삼성,갤럭시 S10,regular,256
137082709,부산광역시 부산진구 부전제1동,160000,2024-06-17 20:24:12,갤럭시s10e 블랙 128기가 a급 팝니다.,64,삼성,갤럭시 S10,e,128
268111077,대구광역시 달성군 옥포읍,150000,2024-06-17 20:24:12,갤럭시 s10 5g 256gb(모서리 깨짐 o),64,삼성,갤럭시 S10,regular,256
